Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
challenge adel et sami surprise in the boxes,,les boys tv2,2021-11-04 10:44:14+00:00,[],1,16:52,-1,-1,64925,0,hd,True,oTep9YvPo_U,0.0,0.0
challenge adel et sami manger rapide,,les boys tv2,2021-11-03 11:56:21+00:00,"['expirment', 'car']",1,13:22,-1,-1,99372,0,hd,True,kWG5fYroqiw,0.0,0.0
On prend la même commande que la voiture devant challenge 24h,,les boys tv2,2021-11-02 11:54:31+00:00,[],1,8:14,-1,-1,63570,0,hd,True,l-DJwwNRDXs,0.0,0.0
challenge adel et sami explode baloons,,les boys tv2,2021-11-01 12:17:13+00:00,"['expirment', 'car']",1,9:6,-1,-1,80285,0,hd,True,he5vXfVgHpc,0.0,0.0
challenge adel et sami manger sans les mains,,les boys tv2,2021-10-31 10:30:00+00:00,[],1,11:48,-1,-1,117480,0,hd,True,am5M1YEvnz4,0.0,0.0
chalenge phone les boys tv adel et sami,,les boys tv2,2021-10-30 09:00:11+00:00,[],1,5:24,-1,-1,44073,0,hd,True,FXxpa639aLE,0.0,0.0
baby amira #chorts,,les boys tv2,2021-10-06 13:08:42+00:00,[],1,38,-1,-1,65210,0,hd,False,uu-w8n36s-k,0.0,0.0
Amira and  baby cats,,les boys tv2,2021-07-05 14:39:44+00:00,[],1,4:1,-1,-1,150704,0,hd,True,HWcPmwpOB2k,0.0,0.0
Baby amira bitten by a crocodile toys,,les boys tv2,2021-06-07 11:06:12+00:00,[],1,2:47,-1,-1,206141,0,hd,True,HZy2r553kBs,0.0,0.0
Baby amira in the toy store,,les boys tv2,2021-06-05 13:56:39+00:00,[],1,7:25,-1,-1,225813,0,hd,True,j43Qh-X608c,0.0,0.0
Baby amira is crying,,les boys tv2,2021-06-04 15:09:12+00:00,[],1,8:30,-1,-1,132646,0,hd,True,3MiW1n__4Jk,0.0,0.0
Baby amira plays with her cat,,les boys tv2,2021-05-28 11:47:58+00:00,[],1,4:10,-1,-1,122659,0,hd,True,tVlJOac-oB0,0.0,0.0
Baby Amira plays in the pool,,les boys tv2,2021-05-27 14:55:10+00:00,[],1,6:31,-1,-1,106046,0,hd,True,Rg7L57aIsWU,0.0,0.0
Sami and her cousins ​​brushing their teeth,,les boys tv2,2021-02-27 09:20:36+00:00,"['expirment', 'car']",1,3:23,-1,-1,600835,0,hd,True,B93QDvvsmlA,0.0,0.0
Sami getting ready for a party,,les boys tv2,2021-02-22 13:05:32+00:00,"['expirment', 'car']",1,3:1,-1,-1,909499,0,hd,True,ojZR19K97wo,0.0,0.0
adel lost her phone,,les boys tv2,2021-02-10 12:33:13+00:00,"['expirment', 'car']",1,2:37,-1,-1,313748,0,hd,True,uGrJpC6gQgU,0.0,0.0
Sami he went to the doctor,,les boys tv2,2021-02-02 13:44:37+00:00,"['expirment', 'car']",1,,-1,-1,342786,0,hd,True,FNZFyAZTJHk,0.0,0.0
Adel prepares breakfast for Sami,,les boys tv2,2021-02-01 14:14:56+00:00,[],1,2:10,-1,-1,172457,0,hd,True,cjhPyxv2IT0,0.0,0.0
grandma selling hamburger socks - adel Sami,,les boys tv2,2021-01-31 13:18:26+00:00,"['expirment', 'car']",1,4:58,-1,-1,182070,0,hd,True,gLW05a0dZKQ,0.0,0.0
children's activities adel sami,,les boys tv2,2020-12-25 12:42:51+00:00,"['expirment', 'car']",1,3:33,-1,-1,309099,0,hd,True,wpW4RzbxAKI,0.0,0.0
my tablet is broken,,les boys tv2,2020-11-17 09:47:14+00:00,[],1,2:16,-1,-1,521801,0,hd,True,zgEkK7bDG8g,0.0,0.0
sami and mysterious adventures on Halloween,,les boys tv2,2020-10-25 13:53:03+00:00,"['halloween', 'magic for kids', 'toys for kids', 'petend play', 'halloween for kids', 'sami adel', 'sami']",1,10:37,-1,-1,548512,0,hd,True,UyWFzwm7XKs,0.0,0.0
"Color song , Learn Colors Ball with sami,amira and cute characters",,les boys tv2,2020-10-25 08:00:00+00:00,"['expirment', 'car']",1,2:47,-1,-1,562938,0,hd,True,aOHa2OArgvQ,0.0,0.0
Amira play Police Story About Litter Jail for Kids,,les boys tv2,2020-10-22 08:00:10+00:00,"['expirment', 'car']",1,1:40,-1,-1,394680,0,hd,True,mrk6eahE0AM,0.0,0.0
We are in the car song | Nursery rhymes and songs for children | Educational songs for children,This Kids Song about travel by the car and we are in the car,les boys tv2,2020-10-09 10:00:10+00:00,[],1,3:1,-1,-1,448624,0,hd,True,i4HCNyF2xG0,0.0,0.0
Sami and Adel play with dad at the Amusement Park Family Fun,,les boys tv2,2020-10-07 10:32:35+00:00,"['park for children', 'playground', 'family fun', 'adventures', 'for kids', 'fun', 'outdoor', 'kids activities', 'kids', 'activities', 'kids video', 'nikita', 'video for kids', 'park', 'play', 'kids playing', 'adede sami']",1,2:15,-1,-1,508123,0,hd,True,UYRnGmrITwU,0.0,0.0
Amira and sami play with color balloon,,les boys tv2,2020-10-04 08:00:03+00:00,"['expirment', 'car']",1,1:27,-1,-1,514323,0,hd,True,WVhHWEndqeU,0.0,0.0
sami Play with Princess Carriage Inflatable Toy,,les boys tv2,2020-10-02 08:00:10+00:00,[],1,12:23,-1,-1,430261,0,hd,True,t1ISv5Feyso,0.0,0.0
sami doesn't want to be a nanny : Амира не хочет быть няней,pretend play with baby doll,les boys tv2,2020-09-27 08:00:03+00:00,"['pretend play with baby', 'baby doll', 'toys', 'for kids', 'kids playing', 'cars', 'for boys', 'for girls', 'toys review', 'found a doll', 'les boys tv', 'sami', 'amira']",1,4:5,-1,-1,7611615,0,hd,True,9CLDXXiw7Xk,0.0,0.0
