Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
DES CRISTAUX EN OR ?,"4ème épisode des opening de géode, en quête de cristaux stylés ! (pouce en l'air ?)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Aide à l'identification : https://twitter.com/MrPourquoi
https://twitter.com/CamaradeNietram
https://twitter.com/DubrunfautRemi

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-27 16:59:03+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'cristaux', 'or']",28,5:48,4192,97601,1625582,0,hd,True,rzwYrLX7ask,4.0,3 days 00:00:00
DU VOMI DE CACHALOT DANS LES PARFUMS ? Vrai ou Faux #63,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""les sens"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g


A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-23 16:59:07+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'vrai ou faux', 'make up']",28,7:21,16508,65609,1210278,0,hd,True,44-vhs_36i0,0.0,0.0
CET ANIMAL EST MONSTRUEUX !,"Une nouvelle aventure démarre avec le Microdex !! (pouce en l'air ?)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

La carte interactive : http://bit.ly/2EHlNtE
Aide à l’identification : Pierre Kerner

Le microscope : http://bit.ly/2CydRF5

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-20 16:59:06+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'science', 'biologie', 'monstre']",28,4:55,5369,148187,1905002,0,hd,True,v_U7PajcFAU,4.0,3 days 00:00:00
DES VOITURES QUI FONCTIONNENT À L'EAU ? Vrai ou Faux #62,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""les produits de beauté"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g


A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-16 17:00:47+00:00,"['docteur', 'nozman', 'Docteur Nozman', 'Dr nozman', 'vrai ou faux', 'automobile', 'voiture']",28,7:25,14668,74440,1344333,0,hd,True,GSIRMdG2-Ps,4.0,3 days 00:00:00
J’OUVRE DEUX GÉODES RARES !,"3ème épisode des opening de géode, en quête de cristaux stylés ! (pouce en l'air ?)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Les grottes : http://www.grottesdufoulon.sitew.com/#animation.A

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-13 16:59:06+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'géode', 'science']",28,,3638,112229,2503860,0,hd,True,ChhDCPvgrFc,0.0,0.0
LES ONDES DES TÉLÉPHONES SONT DANGEREUSES ? Vrai ou Faux #61,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""l'automobile"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g


A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-09 16:59:03+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'vrai ou faux', 'science']",28,7:30,20377,96839,1545054,0,hd,True,m-gJVhWhST0,0.0,0.0
DE L'ACIDE SUR UN OS ! Will It Dissolve,"N'oubliez pas le pouce en l'air si vous avez apprécié, merci à tous :)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s Eclairage : http://amzn.to/
2pbu91k // http://amzn.to/2o86pdp Trépied : http://amzn.to/2pbiVtl

Aide à l’écriture/préparation : @Brusicor02

Snapchat : Drnozman
Instagram : https://instagram.com/docnozman/ https://www.instagram.com/nozmacro/
Twitter : https://twitter.com/DrNozman
Facebook : http://on.fb.me/1qEkh9H
Compte Tipeee : https://www.tipeee.com/dr-nozman

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-06 16:59:04+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'acide', 'will it dissolve', 'os', 'science']",28,5:32,5686,163654,3514611,0,hd,True,D2ITOJxgfeQ,4.0,3 days 00:00:00
PRENDRE FEU SANS RAISON ? Vrai ou Faux #60,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""les ondes"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-02-02 17:03:29+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'vrai ou faux', 'feu']",28,7:32,29905,271648,1705949,0,hd,True,c51Juq0jhcI,0.0,0.0
LE PLUS CHAOTIQUE DES OBJETS ! (true balance),"N'oubliez pas le pouce en l'air si vous avez apprécié, merci à tous :)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp Trépied : http://amzn.to/2pbiVtl

La musique : Talky Beat - Twin Musicom

Aide à l'écriture : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g

Snapchat : Drnozman
Instagram : https://instagram.com/docnozman/ https://www.instagram.com/nozmacro/
Twitter : https://twitter.com/DrNozman
Facebook : http://on.fb.me/1qEkh9H
Compte Tipeee : https://www.tipeee.com/dr-nozman

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-30 16:59:02+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'objet', 'science']",28,5:17,1906,119820,2265717,0,hd,True,5pzCuLpAx_E,1.0,0 days 00:00:00
BOIRE TROP D'EAU PEUT TUER ? Vrai ou Faux #59,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""le feu"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g


A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-26 17:00:11+00:00,"['nozman', 'dr nozman', 'docteur nozman', 'science', 'vrai ou faux', 'eau']",28,7:30,37994,112645,2525597,0,hd,True,Bo390IrSIT8,3.0,2 days 00:00:00
J'AI TROUVÉ DES CRISTAUX MAGNIFIQUES !,"2ème épisode de ce nouveau format, opening de géode, en quête de cristaux stylés ! (pouce en l'air ?)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Merci à https://twitter.com/MrPourquoi pour l'aide :)

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-23 16:59:04+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'science', 'géode', 'cristaux']",28,7:45,5334,139893,2286428,0,hd,True,ctIdov01l20,3.0,2 days 00:00:00
LES ANIMAUX PEUVENT PARLER NOTRE LANGUE ? Vrai ou Faux #58,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""l'eau"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-19 16:59:08+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'science', 'vrai ou faux', 'animaux']",28,8:24,40137,126379,2144118,0,hd,True,DENH5my-Big,3.0,2 days 00:00:00
LES PIRES TRUCS RETROUVÉS DANS UN CORPS #2,"Vous le vouliez le voici, ép 2 des pires trucs retrouvés dans un corps !
N'oubliez pas le pouce en l'air si vous avez apprécié, merci à tous :)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp Trépied : http://amzn.to/2pbiVtl

La musique : Talky Beat

Co-écriture : Pikup
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g

Snapchat : Drnozman
Instagram : https://instagram.com/docnozman/ https://www.instagram.com/nozmacro/
Twitter : https://twitter.com/DrNozman
Facebook : http://on.fb.me/1qEkh9H
Compte Tipeee : https://www.tipeee.com/dr-nozman

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-16 16:59:06+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'radio', 'science']",28,5:31,6020,207636,3423344,0,hd,True,6zeHWtDUJsw,3.0,2 days 00:00:00
NESSIE EXISTE VRAIMENT ? Vrai ou Faux #57,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""les animaux les plus intelligents"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCm...

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-12 16:56:24+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'science', 'vrai ou faux', 'nessie']",28,8:4,23240,126269,2262054,0,hd,True,BDJRxNkzjQc,3.0,2 days 00:00:00
QU’EST-CE QUE J’AI TROUVÉ EN OUVRANT CETTE PIERRE ?,"Nouveau format, opening de géode, en quête de cristaux stylés !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-09 16:59:05+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'science', 'géode']",28,5:16,5971,137392,2217758,0,hd,True,9g0vFf36UCQ,1.0,0 days 00:00:00
SE BRÛLER LES EMPREINTES DIGITALES ? Vrai ou Faux #56,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""les créatures légendaires"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Merci à @GraouPanda pour la relecture !

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-05 16:59:04+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'science', 'vrai ou faux', 'police']",28,8:55,30256,110173,2347189,0,hd,True,iDtWHVpd_Cc,3.0,2 days 00:00:00
LES PIRES TRUCS RETROUVÉS DANS UN CORPS !,"Attention lorsque vous épluchez une pomme !!
N'oubliez pas le pouce en l'air si vous avez apprécié, merci à tous :)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp Trépied : http://amzn.to/2pbiVtl

La musique : Talky Beat

Snapchat : Drnozman
Instagram : https://instagram.com/docnozman/ https://www.instagram.com/nozmacro/
Twitter : https://twitter.com/DrNozman
Facebook : http://on.fb.me/1qEkh9H
Compte Tipeee : https://www.tipeee.com/dr-nozman

Merci à tous et à bientôt ! ;)",Dr Nozman,2018-01-02 16:59:11+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'corps humain', 'science']",28,5:29,6279,236603,6166333,0,hd,True,nN6lEzvsnFE,3.0,2 days 00:00:00
SE FAIRE CRYOGENISER POUR VIVRE ETERNELLEMENT ? Vrai ou Faux #55,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""la police scientifique"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Merci à Pierre Kerner PhD pour la relecture : 
https://www.youtube.com/channel/UCmQylwGI9yS9HtxA8f9WMTw

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2017-12-29 16:59:04+00:00,"['dr nozman', 'docteur nozman', 'nozman', 'science', 'vrai ou faux']",28,6:16,14043,99122,1868384,0,hd,True,YSksKgBGoUI,4.0,3 days 00:00:00
LE PLUS PETIT PISTOLET DU MONDE ! (berloque pistol),"N'oubliez pas le pouce en l'air si vous avez apprécié, merci à tous :)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Le Berloque Pistol fait partie de la catégorie D - 2 : matériels dont l’acquisition et la détention sont libres. (pas une arme)
Plus d'infos : http://www.armes-ufa.com/spip.php?article1410

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp Trépied : http://amzn.to/2pbiVtl

La musique : Actually Like - Twin Musicom

Cadrage : Lilly
https://www.youtube.com/channel/UCCS19sCFu5ThBTO4Fgj-pCg

Aide à l'écriture : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g

Snapchat : Drnozman
Instagram : https://instagram.com/docnozman/ https://www.instagram.com/nozmacro/
Twitter : https://twitter.com/DrNozman
Facebook : http://on.fb.me/1qEkh9H
Compte Tipeee : https://www.tipeee.com/dr-nozman

Merci à tous et à bientôt ! ;)",Dr Nozman,2017-12-26 16:59:08+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'objet', 'gun', 'pistolet', 'science']",28,5:20,3489,123742,3017714,0,hd,True,KeH0am6NuSs,3.0,2 days 00:00:00
JE POSSÈDE LE PLUS STYLÉ DES OBJETS !,"N'oubliez pas le pouce en l'air si vous avez apprécié, merci à tous :)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Caméra : https://twitter.com/LilyPixel

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp Trépied : http://amzn.to/2pbiVtl

La musique : Talky Beat

Snapchat : Drnozman
Instagram : https://instagram.com/docnozman/ https://www.instagram.com/nozmacro/
Twitter : https://twitter.com/DrNozman
Facebook : http://on.fb.me/1qEkh9H
Compte Tipeee : https://www.tipeee.com/dr-nozman

Merci à tous et à bientôt ! ;)",Dr Nozman,2017-12-19 16:59:05+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'objets', 'objet', 'science']",28,6:52,3800,160879,2499462,0,hd,True,xv-6y3Xc2Ks,0.0,0.0
ON PEUT SURVIVRE DEUX MOIS SANS MANGER ? Vrai Ou Faux #54,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""la vie, le développement, la croissance"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Merci à Pierre Kerner PhD pour la relecture : 
https://www.youtube.com/channel/UCmQylwGI9yS9HtxA8f9WMTw

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCm...

Infos sur la vidéo : 
Finalement, le survivant n'était pas coincé dans sa voiture...
http://www.telegraph.co.uk/news/worldnews/europe/sweden/9106027/Swedish-man-was-not-trapped-in-his-car.html

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)

Message spécial aux Frères Poulain : 
Merci d'être venu réparer la plomberie de mon appart' aujourd'hui ! Kiss ! :D : https://www.youtube.com/channel/UCjED9uS41ioeFuPfbR-OBlw",Dr Nozman,2017-12-15 17:00:12+00:00,"['Dr nozman', 'Nozman', 'Docteur Nozman', 'DR NOZMAN', 'vrai ou faux']",28,5:59,19378,93832,1898423,0,hd,True,wcLzJAzjUZY,3.0,2 days 00:00:00
LE PLUS MYSTÉRIEUX DES OBJETS ! (cryptex),"N'oubliez pas le pouce en l'air si vous avez apprécié, merci à tous :)
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Le Cryptex : http://amzn.to/2iXNC3r

N'hésitez pas à m'envoyer des photos de votre recherche du Cryptex, le code est le même que celui dans la vidéo : NOZMA -_-'
Il est là : 48.862144, 2.333226 (bonne chance)

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp Trépied : http://amzn.to/2pbiVtl

La musique : Actually Like - Twin Musicom

Snapchat : Drnozman
Instagram : https://instagram.com/docnozman/ https://www.instagram.com/nozmacro/
Twitter : https://twitter.com/DrNozman
Facebook : http://on.fb.me/1qEkh9H
Compte Tipeee : https://www.tipeee.com/dr-nozman

Merci à tous et à bientôt ! ;)",Dr Nozman,2017-12-13 16:59:04+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'science', 'cryptex', 'objet']",28,7:13,5099,128170,2922593,0,hd,True,XfAHQOZghZ4,2.0,1 days 00:00:00
LA CHIRURGIE ESTHÉTIQUE PEUT TUER ? Vrai ou Faux #53,"Pour le prochain épisode, dis moi un truc vrai ou faux sur ""les aliments (régime, sucre, sel, gras, fast food etc...)"" dans les commentaires !
Tu peux cliquer ici pour t'abonner (love) ▶ http://bit.ly/1LaNlBD

Merci à Primum pour la relecture : https://m.youtube.com/channel/UC9BnGZLT4iPaJtDOXYwQuHQ

Mon matos :
Caméra : http://amzn.to/2oBOE9n
Objectif : http://amzn.to/2pbhj2T
Micro : http://amzn.to/2oZYSBg
Le micro cravate qui sauve des vies : http://amzn.to/2oql44s
Eclairage : http://amzn.to/2pbu91k // http://amzn.to/2o86pdp
Trépied : http://amzn.to/2pbiVtl

Facebook : http://on.fb.me/1qEkh9H
Twitter : https://twitter.com/DrNozman
Instagram : https://instagram.com/docnozman/
Snapchat : Drnozman
Le Tipeee : https://www.tipeee.com/dr-nozman

Aide à l'écriture / Montage : Pikup (sa chaîne)
https://www.youtube.com/channel/UCVCmcQmAvU3qf1aOJ9iE_1g
Merci à Maxime Hautbout pour la relecture et son aide 

A très bientôt pour la prochaine vidéo !

Merci à tous et à bientôt ! ;)",Dr Nozman,2017-12-08 16:59:01+00:00,"['dr nozman', 'nozman', 'docteur nozman', 'vrai ou faux', 'chirurgie', 'science']",28,7:23,17890,91874,1930546,0,hd,True,mWhOtrRjF90,3.0,2 days 00:00:00
