Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
KING TITOUNE MEILLEUR QUE NOUS ?! ► MASTERKILL #11,"Avec King Titoune, Carbon et Doigby, un masterkill qui devrait sans doute faire des jaloux

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-05-10 15:09:37+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'king', 'titoune', 'carbon', 'doigby']",20,34:59,2455,71913,3320572,0,hd,True,BCGmObZGmpo,0.0,0.0
UN POINT SUR LA SAISON 4 ET NOUVEAU PACK DE SKINS !!,"Des nouveaux skins avec Twitch Prime ainsi qu'un aperçu des skins au level 65, on fait le point sur cette saison 4 ! Hésites pas à venir t'abonner à la #GotagaCorp http://www.twitch.tv/Gotaga d'ailleurs :kappa:

🍴 Rejoins la TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-05-09 16:51:53+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'twitch prime']",20,18:16,3884,50341,1338148,0,hd,True,y2F_K3D_8O0,0.0,0.0
UN 1VS1 EPIC CONTRE THANOS SUR FORTNITE !!!,"Nouveau patch ! On peut incarner Thanos! Je me retrouve en 1vs1 contre lui ! 
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-05-08 18:21:36+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'thanos', 'patch']",20,9:35,1461,72388,2435107,0,hd,True,1I_v37ZYj5I,0.0,0.0
QUI POURRA BATTRE ROBI ?! ► ROYAL RUMBLE #2,"Le deuxième Royal Rumble Fortnite commence ! Avec Domingo, Robi, Kinstaar, Yoshi, Mickalow, Zankioh, Broken, Akytio et Doigby !

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG
► Twitter du monteur : https://twitter.com/_mp21_

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-05-07 04:00:02+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'robi', 'mickalow', 'broken', 'akytio', 'domingo', 'zankioh', 'solary', 'yoshi', 'kinstaar']",20,29:42,1663,59017,1850188,0,hd,True,UP92QxB5re0,0.0,0.0
KINGTITOUNE COMPREND DIRECTEMENT LE JEU ► QUI EST LE FAUTIF #9,"Avec mes petits frère KingTitoune,CarbonRH et Doigby, encore pour une épisode qui est le fautif de folie..
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-05-05 18:27:06+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'titoune', 'carbon', 'doigby', 'papa']",20,30:36,3592,73583,2582327,0,hd,True,7FtE1FARp4o,0.0,0.0
51 KILLS ► ON ÉGALE LE WORLD RECORD PC  FORTNITE !!,"En squad avec Mickalow,Robi & NokSs on égalise le world record sur PC en squad ! 
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-05-04 16:05:22+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'mickaow', 'robi', 'nokss', 'world record']",20,7:57,2307,123952,4037889,0,hd,True,t0WoTTALj6E,0.0,0.0
MON PREMIER TOP1 DE LA SAISON 4 !!! ► FORTNITE,"Nouvelle saison pour FORTNITE ! Je compte bien grind d'avantage.
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-05-03 04:44:33+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortrnite', 'fortnite battle royale', 'saison', 'maj']",20,18:30,3967,86885,3479395,0,hd,True,Bfg77FQMn0g,0.0,0.0
ON SQUATTE ET DÉTRUIT UN TOURNOI FORTNITE !!!,"Avec Carbon,Akytio et Robi on soupçonne avoir rejoint un tournoi fortnite public sans le vouloir... Je me retrouve seul pour représenter les MANE !
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-27 17:00:49+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'tournoi']",20,13:51,695,30678,750172,0,hd,True,9h6G5_6rm5E,0.0,0.0
ANCIENNE VISÉE ET NOUVELLE SEMTEX SUR FORTNITE ?!,"Nouvelle grenade sur FORTNITE, je donne mon avis et je la teste pour savoir si elle en vaut la peine !
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-26 16:56:45+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'grenade', 'semtex', 'patch']",20,17:46,1009,33839,851230,0,hd,False,CvNOM-B7J7M,0.0,0.0
1VS1: ROBI CONTRE GOTAGA ! ► FORTNITE ROYAL RUMBLE #1,"Nouveau concept : un ""ROYAL RUMBLE"" entre streamers et joueurs (semi-)pros. Le but : finir premier !
► Doc ROYAL RUMBLE : https://goo.gl/JybPBD
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-25 15:55:36+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'royal rumble', 'robi', 'smokeyz', 'yoshi', 'jbzz', 'carbon', 'akytio', 'doigby', 'xari']",20,22:15,2023,58983,1923728,0,hd,True,mzq_QXNP49g,0.0,0.0
DES DUELS COMPLEXES CONTRE DES BAZOOKAS SUR FORTNITE !!,"En duo avec Mickalow qui nous quitte un peu trop tôt, j'aurai pas mal de duels complexes dont des bazookas...
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-24 15:42:44+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fotnite', 'fortnite battle royale', 'bazooka', 'mickalow']",20,10:15,788,25247,529544,0,hd,True,E-gQDqcTUJQ,0.0,0.0
LES GRENADES RÉPULSIVES DE LA MORT ► QUI EST LE FAUTIF #8,"Doigby m'aura un jour, il m'aura... On tente de l'aider à gagner grâce aux répulsives !
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-23 15:12:39+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'fautif', 'prime', 'kinstaar']",20,26:20,1337,37873,1034472,0,hd,True,2aPSigzSl80,0.0,0.0
LA NOUVELLE MITRAILLEUSE SUR FORTNITE !!,"Nouvelle arme sur FORTNITE ! Je teste la mitrailleuse, beaucoup trop forte ?
► Mon tracker : https://fortnitetracker.com/profile/pc/GotagaTV
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-21 13:55:22+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'mitrailleuse', 'arme', 'test']",20,12:47,1667,49293,1517306,0,hd,True,gYWVgYAyjQY,0.0,0.0
NE PAS PRENDRE DE RISQUES ! ► QUI EST LE FAUTIF #7,"Avec Akytio & Doigby. QUI EST LE FAUTIF ? Ne pas prendre trop de risque pour être sûr de nos gestes !
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-20 16:16:55+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'fautif']",20,35:11,713,30104,930875,0,hd,True,JcwEVVBa6YY,0.0,0.0
MA CARABINE CONTRE BAMBILAND ► TOP1 FORTNITE,"La game la plus facile depuis mes débuts sur FORTNITE ! La moitié de mes kills grâce à ma carabine !
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-17 16:47:36+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'carabine', 'top1']",20,7:36,1738,76542,2992940,0,hd,True,4BNrgMFxEuc,0.0,0.0
LA PREMIERE FOIS DE BROKEN ► MASTERKILL #9,"Broken et Lellia sont de retour pour un MasterKill ! Je vais peut être pour une fois ne rien payer ! 
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-16 17:10:36+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'broken', 'doigby', 'argent', 'lellia']",20,26:42,1201,42949,1317636,0,hd,True,AwVFCGk1qJo,0.0,0.0
LE COACHING GAGNANT AVEC MAXENSS SUR FORTNITE !!,"Avec Mickalow. Squeezie, et surtout Maxenss pour un TOP 1 mémorable ! 
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-15 15:52:34+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'squeezie', 'maxenss', 'mickalow', 'fortnite', 'fortnite battle royale']",20,10:34,828,52148,1510385,0,hd,True,95g6p-gAWx8,0.0,0.0
NOUVELLE MAJ SUR FORTNITE : NERFS & NOUVELLE GRENADE !,"Nouvelle MAJ sur Fortnite. Des nerfs, une grenade qui construit une tourelle et le mode studio fait aussi son apparition ! 
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-14 15:29:31+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'maj']",20,21:27,1591,42868,1276704,0,hd,True,Z4qm1V-tf5g,0.0,0.0
ON FRÔLE LE WORLD RECORD EN DUO VS SQUAD ! ► FORTNITE,"Avec Mickalow en duo vs squad, on est très proche de faire le world record sur fortnite ! 
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la #TeamFitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/",GOTAGA,2018-04-13 18:12:12+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'mickalow']",20,10:56,1097,50188,1260496,0,hd,True,Z9tpE42IbXA,0.0,0.0
UNE FIN BORDÉLIQUE AVEC ROBI (30KILLS) ► FORTNITE,"Une duo vs squad avec ROBI sur fortnite. On réussi une belle 30 Kills ! 
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la Team Fitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

#TheFrenchMonster #VitalityRobiSoon? #DuovsSquad #Fortnite",GOTAGA,2018-04-09 15:04:04+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'robi', 'squad', 'duo', '30 kills']",20,7:59,638,27025,601280,0,hd,True,bQTShgDR34s,0.0,0.0
LES DISTRIBUTEURS ET LA NOUVELLE VISÉE SUR FORTNITE !,"Je parle des nouveaux distributeurs et du shoting test sur FORTNITE. Un petit récap de ma GA avec les MANE etc.
► Télécharge Fortnite gratuitement ici: https://pixly.go2cloud.org/SHOp 

🍴 Rejoins la Team Fitness et utilise le code GOTAGA pour -10% sur https://gotaga.tv/feed
🐧 J'achète mes jeux au meilleur prix sur https://gotaga.tv/k
🎥 Je record mes gameplays avec l'HD60 Pro d'Elgato (http://e.lga.to/Gotaga) 

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Chaine Secondaire : http://www.youtube.com/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Twitter : http://www.twitter.com/Gotaga
► Facebook : http://www.facebook.com/Gotag4
► Instagram : http://www.instagram.com/iMGotaga
► Snapchat : agatoG

--------------------------------------------

💥 Nouvelle Extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

#TheFrenchMonster #Fortnite",GOTAGA,2018-04-07 17:13:15+00:00,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'fortnite', 'fortnite battle royale', 'distributeur']",20,16:58,4351,71493,1465469,0,hd,True,Re91XYr49Dc,0.0,0.0
