Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
24h avec Kendji Girac (Épisode 1),"24h avec Kendji Girac (Épisode 1)

Réalisation : Rubens Hazon

""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID
 
Kendji en tournée en 2021-2022
Réservez vos places : https://kendji.lnk.to/Tour2021ID
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff
Twitter : https://twitter.com/GIRACKENDJI
Youtube : https://kendji.lnk.to/Youtube",Kendji Girac,2021-06-09T16:00:35Z,"['kendji', 'kendji girac', '24h avec', 'kendji girac boxe', 'kendji girac habibi', 'kendji girac dernier métro', 'kendji girac the voice', 'kendji girac tiktok', 'kendji girac bebeto', 'kendji bebeto', 'kendji 24h', '24h avec kendji', '24h kendji', 'journée kendji', 'journée kendji girac', 'kendji girac videos', 'kendji videos', 'kendji images', 'kendji 2021', 'kendji girac 2021', 'kendji clip', 'kendji girac clip']",10,5:49,432,3644,101167,0,hd,False
Kendji Girac - Bebeto (extrait du Live Youtube),"(Re)découvrez l'interprétation du titre ""Bebeto"" lors du live Youtube de Kendji du 25 mars 2021. 

Extrait de son album ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID

Avec l'aimable participation de Maïmouna.
Publiez vos vidéos sur les réseaux en mentionnant #BebetoChallenge​ !

Montage : Enzo TRUPIANO 
 
Kendji en tournée en 2021-2022
Réservez vos places : https://kendji.lnk.to/Tour2021ID
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff​
Twitter : https://twitter.com/GIRACKENDJI​
Youtube : https://kendji.lnk.to/Youtube

#Kendji​​​ #KendjiGirac​​​ #Bebeto #BebetoChallenge",Kendji Girac,2021-05-12T16:00:04Z,"['kendji girac', 'kendji', 'bebeto', 'kendji bebeto', 'kendji girac bebeto', 'bebeto live', 'kendji bebeto live', 'kendji girac bebeto live', 'kendji live bebeto', 'kendji girac live bebeto', 'kendji girac live', 'kendji girac soolking', 'kendji girac soolking bebeto', 'bebeto kendji girac soolking', 'kendji soolking live', 'soolking kendji live', 'bebeto challenge']",10,3:18,307,4733,223743,0,hd,False
Kendji Girac - Habibi (extrait du Live Youtube),"(Re)découvrez l'interprétation du titre ""Habibi"" lors du live Youtube de Kendji du 25 mars 2021. 

Extrait de son album ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID

Montage : Enzo TRUPIANO 
 
Kendji en tournée en 2021-2022
Réservez vos places : https://kendji.lnk.to/Tour2021ID​​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff
Twitter : https://twitter.com/GIRACKENDJI
Youtube : https://kendji.lnk.to/Youtube​​​​

#Kendji​​ #KendjiGirac​​ #Habibi",Kendji Girac,2021-05-05T16:00:19Z,"['kendji girac', 'kendji', 'habibi', 'kendji girac live youtube', 'kendji live youtube', 'kendji girac youtube live', 'kendji youtube live', 'live youtube kendji', 'habibi live', 'kendji habibi live', 'kendji girac habibi live', 'kendji habibi', 'kendji girac habibi', 'habibi kendji girac', 'habibi kendji', 'kendji girac habibi youtube live', 'kendji habibi youtube live']",10,3:20,495,5639,246221,0,hd,False
Kendji Girac - Dernier métro (extrait du Live Youtube),"(Re)découvrez l'interprétation du titre ""Dernier métro"" lors du live Youtube de Kendji du 25 mars 2021.

Extrait de son album ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID

Montage : Enzo TRUPIANO 
 
Kendji en tournée en 2021-2022
Réservez vos places : https://kendji.lnk.to/Tour2021ID​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji​
Facebook : https://www.facebook.com/kendjioff​
Twitter : https://twitter.com/GIRACKENDJI
Youtube : https://kendji.lnk.to/Youtube​​​

#Kendji​ #KendjiGirac​ #Gims #DernierMétro",Kendji Girac,2021-04-28T16:00:15Z,"['kendji', 'kendji girac', 'dernier métro', 'dernier metro kendji girac', 'dernier métro kendji girac', 'kendji gims', 'kendji gims dernier métro', 'kendji girac gims', 'kendji girac gims dernier metro', 'kendji girac duo', 'kendji duo', 'kendji live youtube', 'kendji live', 'kendji girac live youtube', 'kendji dernier metro live', 'kendji dernier métro live', 'kendji girac youtube live', 'kendji youtube live', 'dernier metro gims live']",10,3:38,514,5471,200993,0,hd,False
Kendji Girac - Évidemment (extrait du Live Youtube),"(Re)découvrez l'interprétation du titre ""Évidemment"" lors du live Youtube de Kendji du 25 mars 2021.

Extrait de son album ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID​

Montage : Enzo TRUPIANO 
 
Kendji en tournée en 2021-2022
Réservez vos places : https://kendji.lnk.to/Tour2021ID
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff
Twitter : https://twitter.com/GIRACKENDJI
Youtube : https://kendji.lnk.to/Youtube​​

#Kendji #KendjiGirac #Evidemment",Kendji Girac,2021-04-21T16:00:45Z,"['kendji', 'évidemment', 'kendji évidemment', 'kendji evidemment', 'kendji girac', 'kendji girac évidemment', 'kendji girac evidemment', 'évidemment live kendji', 'evidemment live kendji', 'évidemment live kendji girac', 'evidemment live kendji girac', 'kendji girac live', 'live kendji girac', 'live kendji', 'kendji live', 'live évidemment', 'live evidemment', 'kendji youtube live', 'youtube live kendji', 'kendji girac youtube live', 'youtube live kendji girac']",10,3:59,828,5694,177763,0,hd,False
Kendji Girac - Bebeto (en duo avec Soolking) (Making Of),"Making-of de ""Bebeto"" le nouveau clip de Kendji Girac en duo avec Soolking.
Extrait de son album ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID
Avec l'aimable participation de Maïmouna. Publiez vos vidéos sur les réseaux en mentionnant #BebetoChallenge​ !
 
Réalisation Clip : Alexandre Moors
Réalisation Making Of : Rubens Hazon
 
Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff
Twitter : https://twitter.com/GIRACKENDJI
Youtube : https://kendji.lnk.to/Youtube​ 
 
#Kendji #Soolking #Bebeto #BebetoChallenge",Kendji Girac,2021-04-06T16:00:05Z,"['kendji girac', 'kendji girac soolking', 'bebeto', 'bebeto kendji girac', 'bebeto making of', 'bebeto making-of', 'bebeto kendji', 'bebeto kendji soolking', 'bebeto making of kendji', 'bebeto making-of kendji', 'bebeto making of kendji girac', 'making of bebeto kendji', 'making of clip kendji', 'making of clip bebeto', 'clip bebeto makin of', 'making-of clip bebeto', 'making of bebeto kendji girac', 'soolking bebeto making of', 'soolking bebeto making-of', 'bebeto challenge tiktok', 'bebeto challenge', 'bebetoo']",22,4:18,514,8800,310891,0,hd,False
Kendji Girac - Bebeto (en duo avec Soolking) (Clip officiel),"""Bebeto"" le nouveau clip de Kendji Girac en duo avec Soolking.
 
Extrait de son album ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID
 
Avec l'aimable participation de Maïmouna.
Publiez vos vidéos sur les réseaux en mentionnant #BebetoChallenge !
 
Réalisation : Alexandre Moors
 
Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff
Twitter : https://twitter.com/GIRACKENDJI
Youtube : https://kendji.lnk.to/Youtube
 
#Kendji #Bebeto #BebetoChallenge",Kendji Girac,2021-03-30T16:00:14Z,"['kendji', 'kendji bebeto', 'bebeto', 'bebeto challenge', 'bebetochallenge', 'kendji soolking', 'soolking kendji', 'kendji soolking bebeto', 'soolking kendji bebeto', 'kendji single', 'kendji nouveau titre', 'kendji mi vida', 'kendji 2021', 'soolking bebeto', 'soolking kendji clip', 'kendji bebeto clip', 'soolking bebeto clip', 'kendji soolking clip']",22,3:26,10908,434646,68771607,0,hd,False
Kendji Girac - Habibi (Lyrics vidéo),"Kendji Girac ""Habibi"" 
Extrait de son nouvel album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida​

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff
Twitter : https://twitter.com/GIRACKENDJI
Youtube : https://kendji.lnk.to/Youtube",Kendji Girac,2021-03-02T17:00:09Z,"['kendji', 'kendji habibi', 'habibi parole', 'habibi paroles', 'habibi karoké', 'habibi karaoké', 'kendji paroles', 'kendji karaoké', 'habibi lyrics', 'habibi lyric', 'Kendji habibi paroles', 'Kendji habibi lyrics', 'kendji habibi lyrics video', 'Mi vida kendji habibi', 'Mi vida kendji lyrics', 'Mi vida habibi lyrics', 'Mi vida habibi paroles']",22,3:34,597,6723,1493585,0,hd,False
Kendji Girac - Dernier métro (en duo avec Gims) (NRJ Music Awards 2020),"Regardez la prestation de Kendji et Gims sur ""Dernier Métro"" aux NRJ Music Awards 2020.

Mi Vida - Edition limitée (inclus 3 bonus acoustiques) disponible le 12 février
Disponible en précommande : https://kendji.lnk.to/MiVidaNEditionID​
 
Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji/​​
Facebook : https://www.facebook.com/kendjioff/​​
Twitter : https://twitter.com/GIRACKENDJI​​
 
#Kendji​ #DernierMetro #NMA2020",Kendji Girac,2021-02-23T18:26:53Z,"['kendji', 'gims', 'kendji gims', 'gims kendji', 'kendji dernier metro', 'kendji nma', 'kendji nrj', 'nma 2020', 'dernier metro nma', 'dernier metro nma 2020', 'gims dernier metro']",22,3:45,471,5520,202581,0,hd,False
Kendji Girac - Habibi (Version acoustique),"Kendji Girac - Habibi (Version acoustique)
Disponible avec l'édition limitée ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID​

Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​​​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji/​​​
Facebook : https://www.facebook.com/kendjioff/​​​
Twitter : https://twitter.com/GIRACKENDJI​​​
 
#Kendji​​ #Habibi​ #MiVida​",Kendji Girac,2021-02-11T23:00:12Z,"['kendji 2021', 'kendji papa', 'kendji habibi', 'habibi', 'abiba', 'abibi', 'habibi kendji', 'mi vida']",22,3:15,403,3998,189703,0,hd,False
Kendji Girac - Dans mes bras (Version acoustique),"Kendji Girac - Dans mes bras (Version acoustique)
Disponible avec l'édition limitée ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID

Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji/​​
Facebook : https://www.facebook.com/kendjioff/​​
Twitter : https://twitter.com/GIRACKENDJI​​
 
#Kendji​ #DansMesBras #MiVida",Kendji Girac,2021-02-11T23:00:12Z,"['kendji', 'kendji 2021', 'dans mes bras', 'dans mes bras kendji', 'dans mes bras dadju', 'dadju kendji', 'kendji dadju', 'mi vida', 'kendji papa', 'kendji dans mes bras']",22,3:13,378,5734,307425,0,hd,False
Kendji Girac - Evidemment (Version acoustique),"Kendji Girac - Evidemment (Version acoustique)
Disponible avec l'édition limitée ""Mi Vida"" : https://kendji.lnk.to/MiVidaNEditionID​

Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​​​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji/​​​
Facebook : https://www.facebook.com/kendjioff/​​​
Twitter : https://twitter.com/GIRACKENDJI​​​
 
#Kendji​​ #Evidemment​ #MiVida​",Kendji Girac,2021-02-11T23:00:07Z,"['kendji', 'kendji 2021', 'kendji evidemment', 'evidemment', 'ilona smet', 'evidemment clip', 'evidement']",22,3:51,241,3417,195118,0,hd,False
Kendji Girac - Evidemment (Making of du clip),"Découvrez les dessous du clip ""Evidemment""
(Re)voir le clip : https://youtu.be/VHIEznwcqsk

Avec l'aimable participation d'Ilona Smet

""Evidemment"" extrait de son nouvel album ""Mi Vida""
Edition limitée (inclus 3 bonus acoustiques) disponible le 12 février
Disponible en précommande : https://kendji.lnk.to/MiVidaNEditionID​
 
Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji/​​
Facebook : https://www.facebook.com/kendjioff/​​
Twitter : https://twitter.com/GIRACKENDJI​​
 
#Kendji​ #Evidemment #MakingOf",Kendji Girac,2021-02-09T17:00:21Z,"['kendji', 'kendji clip', 'kendji 2021', 'kendji papa', 'kendji bébé', 'kendji evidemment', 'evidemment clip', 'clip making of', 'making of clip', 'chanson française', 'chanson francaise', 'evidement', 'evidament']",22,1:17,362,5364,173241,0,hd,False
Kendji Girac - Evidemment (Clip officiel),"""Evidemment"" le nouveau clip de Kendji Girac
 
Extrait de son nouvel album ""Mi Vida""
Edition limitée (inclus 3 bonus acoustiques)
Maintenant disponible : https://kendji.lnk.to/MiVidaNEditionID
 
Avec l'aimable participation d'Ilona Smet
 
Réalisation : Alexandre Moors
 
Kendji en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID​
 
Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji/
Facebook : https://www.facebook.com/kendjioff/
Twitter : https://twitter.com/GIRACKENDJI​
Youtube : https://kendji.lnk.to/Youtube
 
#Kendji #Evidemment",Kendji Girac,2021-02-01T17:00:10Z,"['kendji', 'kendji girac', 'kendji evidemment', 'kendji nouveau clip', 'kendji clip', 'evidemment', 'evidemment clip', 'kendji album', 'kendji 2021', 'kendji 2020', 'Kendji mi vida', 'kendji ilona', 'kendji ilona smet', 'kendji girac ilona smet', 'kendji ilona hallyday']",22,3:59,8885,208182,30639737,0,hd,False
Kendji Girac - Evidemment,"""Evidemment"" nouvelle vidéo de Kendji Girac.
Extrait de son nouvel album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Avant d’être disponible en haute définition, cette vidéo a été diffusée en basse définition. 
Kendji voulait faire vivre le temps d’une chanson ce que 1,9 millions de français vivent au quotidien.
Faute de moyens, des hommes et des femmes doivent s’accommoder d’une mauvaise vue.
Mais Droit de Regard a décidé de changer les choses : droitderegard.com  
#144 

Real : Ludovic Genco
Prod : Witstag 
Post prod : Florent Tessier 

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI


#Kendji #Evidemment #DroitDeRegard",Kendji Girac,2020-11-06T17:00:02Z,"['kendji', 'kendji nouvel album', 'kendji 2020', 'kendji mi vida', 'mi vida', 'evidemment', 'evidament', 'evidement', 'kendji evidemment', 'droit de regards', 'kendji clip', 'kendji nouveau clip']",22,2:53,2567,22566,1267710,0,hd,False
Kendji Girac - Dernier métro (en duo avec Gims) (Making Of),"Making of du clip ""Dernier métro"".
Extrait de son nouvel album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-29T17:00:04Z,"['making of', 'kendji', 'making kendji', 'making of dernier métro', 'dernier metro', 'gims', 'maitre gims', 'derneir métro kendji', 'dernier métro gims', 'dernier metro nouveau', 'making of kendji']",22,3:45,1324,20313,3721827,0,hd,False
Kendji Girac - Dernier métro (en duo avec Gims) (Clip officiel),"""Dernier métro"" le nouveau clip de Kendji Girac.
Extrait de son nouvel album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Réalisation : Alexandre Moors

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI

#Kendji #DernierMetro #Gims",Kendji Girac,2020-10-15T16:00:10Z,"['kendji', 'kendji gims', 'gims', 'maitre gims', 'kendji dernier métro', 'dernier métro', 'dernier metro', 'gims dernier metro', 'kendji maitre gims dernier metro', 'kendji mi vida', 'kendji nouvel album', 'mi vida', '2020']",22,3:51,8565,215827,30595494,0,hd,False
Kendji Girac - Bebeto (en duo avec Soolking) (Lyrics vidéo),"Nouveau titre de Kendji Girac ""Bebeto"" 
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:20Z,"['kendji', 'kendji soolking', 'kendji duo', 'kendji bebeto', 'kendji nouvel album', 'nouvel album', 'mi vida', 'vida', 'kendji vida', 'kendji bebeto paroles', 'bebeto paroles', 'bebeto lyrics', 'bebeto lyrics video']",22,3:26,3946,135442,23199820,0,hd,False
Kendji Girac - Dans mes bras (en duo avec Dadju) (Lyrics Vidéo),"Nouveau titre de Kendji Girac ""Dans mes bras"" en duo avec Dadju 
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:13Z,"['kendji', 'dadju', 'kendji dadju', 'kendji mi vida', 'kendji nouvel album', 'kendji dans mes bras', 'dadju dans mes bras', 'dans mes bras']",22,3:17,2168,78477,12374932,0,hd,False
Kendji Girac - Evidemment (Lyrics vidéo),"Nouveau titre de Kendji Girac ""Evidemment"" 
Extrait de son album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:09Z,"['kendji', 'kendji mi vida', 'vida', 'kendji evidemment', 'nouvel album', 'evidemment', 'evidemment paroles', 'kendji paroles', 'kendji album', 'kendji nouvel album']",22,3:58,2332,52962,13132980,0,hd,False
Kendji Girac - Oh ! Prends mon âme (Lyrics Vidéo),"Nouveau titre de Kendji Girac ""Oh ! Prends mon âme"" 
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:08Z,"['kendji', 'oh prends mon ame', 'kendji oh prends mon ame', 'kendji cantique', 'paroles', 'oh prends mon ame paroles', 'oh prends mon ame lyrics', 'oh prends mon ame lyrics video', 'kendji mi vida', 'kendji nouvel album']",22,4:9,3088,34049,2549116,0,hd,False
Kendji Girac - Yelele (Lyrics Vidéo),"Nouveau titre de Kendji Girac ""Yelele"" 
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:07Z,"['kendji', 'kendji mi vida', 'kendji nouvel album', 'kendji yelele', 'kendji paroles', 'yelele', 'yelele paroles', 'yelele lyrics', 'yelele lyrics video']",22,3:19,833,19501,2710782,0,hd,False
Kendji Girac - Conquistador (Lyrics Vidéo),"Nouveau titre de Kendji Girac ""Conquistador"" 
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:06Z,"['kendji', 'kendji conquistador', 'conquistador', 'kendji lyrics video', 'kendji paroles', 'conquistador paroles', 'conquistador lyrics']",22,3:43,830,18361,3062789,0,hd,False
Kendji Girac - Andale (Lyrics Video),"Nouveau titre de Kendji Girac ""Andale""
Extrait de son nouvel album album ""Mi Vida""
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:02Z,"['kendji andale', 'kendji', 'kendji andale paroles', 'andale lyrics', 'andale lyrics video', 'kendji mi vida', 'mi vida', 'kendji nouvel album']",22,3:14,528,12003,1331008,0,hd,False
Kendji Girac - La Magicienne (Lyrics Vidéo),"Nouveau titre de Kendji Girac ""La Magicienne"" 
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:02Z,"['kendji', 'kendji la magicienne', 'la magicienne', 'la magicienne paroles', 'la magicienne lyrics', 'la magicienne lyrics video', 'kendji nouvel album', 'kendji mi vida', 'mi vida']",22,3:36,995,19693,4076511,0,hd,False
Kendji Girac - Reggaeton (Lyrics Vidéo),"Nouveau titre de Kendji Girac ""Reggaeton"" 
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux : 
Instagram : https://www.instagram.com/kendji/ 
Facebook : https://www.facebook.com/kendjioff/ 
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-10-08T22:00:01Z,"['kendji', 'kendji mi vida', 'kendji vida', 'kendji paroles', 'kendji lyrics video', 'nouvel album', 'vida', 'kendji album', 'kendji reggaeton', 'reggaeton', 'reggaeton lyrics', 'reggaeton paroles']",22,3:8,424,10327,985895,0,hd,False
Kendji Girac - Dernier Métro (feat. GIMS) (Lyrics vidéo),"""Dernier métro"" le nouveau titre de Kendji en duo avec Gims.
Extrait de son nouvel album album ""Mi Vida"" 
Disponible partout : https://kendji.lnk.to/MiVida

Kendji, en tournée en 2021
Réservez vos places : https://kendji.lnk.to/Tour2021ID

Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendji
Facebook : https://www.facebook.com/kendjioff/
Twitter : https://twitter.com/GIRACKENDJI

Réalisation de la vidéo  : EnzoTrupiano",Kendji Girac,2020-08-27T22:00:29Z,"['kendji', 'kendji gims', 'kendji dernier metro', 'kendji duo gims', 'Kendji girac dernier metro', 'gims dernier metro', 'kendji maitre gims']",22,3:44,2192,52123,4851745,0,hd,False
Kendji Girac - Making of shooting photos + surprises !,"Kendji revient et en profite pour vous montrer l'envers du décor de son prochain album ! Ici découvrez les coulisses de son shooting photos ..
Et attention des surprises vous attend à la fin de la vidéo !

#Kendji #NouvelAlbum #9octobre #MiVida",Kendji Girac,2020-08-15T08:00:08Z,"['kendji', 'kendji girac', 'kendji griac nouvel album', 'kendji girac mi vida', 'kendji 9 octobre']",22,,715,3818,90000,0,hd,False
Kendji - La cancion del mariachi (Cover d'Antonio Banderas et Los Lobos),"Kendji reprend le titre ""La cancion del mariachi"" d'Antonio Banderas et Los Lobos, extrait du film Desperado.

----------

""Habibi"" disponible sur toutes les plateformes d'écoute :
https://kendji.lnk.to/HabibiID

Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendjioffic...
Facebook : https://www.facebook.com/kendjioff/
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-08-12T10:00:12Z,"['Kendji', 'kendji un hombre muy honrado', 'un hombre muy honrado', 'kendji desperado', 'kendji antoni banderas', 'kendji la cancion del mariachi', 'antonio banderas kendji', 'kebdji cancion del marachi']",22,40,469,3613,86647,0,hd,False
Kendji - Vivre pour le meilleur (Cover de Johnny Hallyday),"Kendji reprend le titre ""Vivre pour le meilleur"" de Johnny Hallyday

----------

""Habibi"" disponible sur toutes les plateformes d'écoute :
https://kendji.lnk.to/HabibiID

Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendjioffic...
Facebook : https://www.facebook.com/kendjioff/
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-08-05T10:00:13Z,"['kendji reprise', 'kendji johnny', 'kendji vivre pour le meilleur', 'kendji reprise johnny', 'kendji cover johnny', 'kendji johnnay hallyday', 'kendji johnny hallyday vivre pour le meilleur', 'kendji reprend vivre pour le meilleur', 'kendji reprend johnny', 'kendji reprend johnny hallyday', 'kendjo cover']",22,1:26,538,6623,216035,0,hd,False
Kendji - Mon bijou (Cover de JUL),"Kendji reprend le titre ""Mon bijou"" de JUL ! 

----------

""Habibi"" disponible sur toutes les plateformes d'écoute :
https://kendji.lnk.to/HabibiID

Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendjioffic...
Facebook : https://www.facebook.com/kendjioff/
Twitter : https://twitter.com/GIRACKENDJI",Kendji Girac,2020-07-29T10:00:03Z,"['kendji', 'JUL', 'jul bijou', 'kendji bijou', 'kendji jul bijou', 'kendji reprise jul', 'kendji jul reprise', 'jul reprise', 'bijou reprise kendji', 'bijou cover', 'kendji cover mon bijou jul', 'cover mon bijou jul', 'kendji reprise', 'kendji reprend jul', 'kendji reprend mon bijou', 'jul guitare', 'jul reprise guitare', 'kendji reprise rap', 'kendji reprise guitare jul']",22,59,633,9762,277817,0,hd,False
Kendji - Interview spéciale Habibi,"Kendji vous explique comment est née sa nouvelle chanson Habibi.

Quelle est l'influence de la culture orientale sur la musique andalouse ? 
Pourquoi la collaboration avec Slimane ? 
Pourquoi ""Habibi"" ?

""Habibi"" disponible sur toutes les plateformes d'écoute :
https://kendji.lnk.to/HabibiID

Voir le clip : https://youtu.be/0iwUQeldVXw 

Nouvel album le 09.10.2020 ! 

Suivez Kendji sur les réseaux :
Instagram : https://www.instagram.com/kendjiofficiel/
Facebook : https://www.facebook.com/kendjioff/
Twitter : https://twitter.com/GIRACKENDJI
Tiktok : https://vm.tiktok.com/JN1nqsd/",Kendji Girac,2020-07-16T16:00:12Z,"['kendji', 'kendji habibi', 'kendji habibi genese', 'kendji 2020', 'kendji nouveau titre', 'kendji clip', 'kendji nouveau clip', 'kendji abibi', 'abibi', 'kendji interview', 'kendji question']",22,2:53,208,2132,48761,0,hd,False
