Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
FAILLE TEMPORELLE - Quantum Break,"Beaucoup de youtubeurs font des super let's play sur ce jeu (allez voir CodJordan23 !) du coup on voulait essayer aussi le jeu !
Merci à Microsoft d'avoir sponsorisé cette vidéo.
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-04-24T10:39:51Z,"['quantum break', 'quantum break gameplay', 'faille temporelle', 'cyprien', 'cyprien gaming', 'squeezie', 'code quantum lol des barres']",20,,1190,25894,1048905,0,hd,True
BATAILLE DE POUCE - Marvel Tournoi des Champions,"Cette vidéo promotionnelle est diffusée pour Google
Plus qu'une semaine de bons plans pour le Google Play Games Festival !
Cette semaine, une quête inédite exclusivement sur Google Play jusqu'au 11 avril.
Des offres à ne pas rater dans Marvel Tournoi des Champions cette semaine en exclusivité sur Google Play : https://goo.gl/9bk1m3
Si tu penses que tu as fait preuve de talent dans ce jeu, partage ton score avec nous sur Twitter avec #ChauffeTesPouces. Ça va faire monter la pression !


Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-04-06T16:49:58Z,"['bataille de pouce', 'marvel tournoi des champions', 'cyprien', 'cyprien gaming', 'squeezie']",20,7:10,1393,37920,1850404,0,hd,True
UNCHARTED 4 EN EXCLU !,"Nous avons la chance de pouvoir vous montrer des images du jeu en exclusivité !
Télécharge le jeu ici ► https://store.playstation.com/#!/fr-fr/jeux/uncharted-4-a-thief%e2%80%99s-end/cid=EP9000-CUSA00917_00-UNCH4SDPREORDPSN
Merci à Sony d'avoir sponsorisé la vidéo
La chaîne formidable de Yannou http://www.youtube.com/codjordan23
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-04-04T14:37:37Z,"['uncharted 4', 'uncharted 4 gameplay', 'uncharted 4 trailer', 'cyprien', 'codjordan23', 'cyprien gaming', 'jeep', 'gauche ou droite']",20,10:9,3746,26904,1140462,0,hd,True
ON SE PARTAGE LE VOLANT !!! Trackmania Turbo,"On se partage le volant (qui ressemble étrangement à une manette...) dans TrackMania TURBO !
La vidéo dont on parle à 3:00 ici ► https://youtu.be/IIBPBkUkXMA
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-03-24T17:05:59Z,"['cypriengaming', 'cyprien gaming', 'trackmania', 'track mania', 'turbo']",20,9:39,1829,37842,1482123,0,hd,True
LA MISSION - Tom Clancy's The Division,"New York plongé dans le chaos, 6 agents parfaitement incompétents essaient de sauver ce qu'ils peuvent.
Avec Jhon Rachid, Anthony Lastella, Le Rire Jaune, Jimmy Fait L'con, Cyprien et Squeezie, écrit par CodJordan23.
Merci à Ubisoft d'avoir sponsorisé cette vidéo.
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-03-10T16:42:17Z,"['la mission', 'the division', ""la mission tom cancy's the division"", 'cyprien', 'squeezie', 'cyprien gaming', 'jhron rachid', 'le rire jaune']",20,3:16,1484,54768,2134939,0,hd,True
ON EST PAS SUR LE PODIUM ??? - PVZ Garden Warfare 2,"Comme promis le multi sur PVZ avec Yannou et HugoPosay, on se fait un peu exploser mais on garde le sourire.
Pour gagner un jeu c'est là : http://www.jeuxactu.com/jeu-concours/plants-vs-zombies-2-garden-warfare-5-jeux-xbox-one-a-gagner-56d41a9c5452bc.htm

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-03-03T14:31:11Z,"['pvz garden warfare 2', 'multi', 'plants vs zombies', 'on est pas sur le podium', 'cyprien gaming', 'squeezie', 'hugoposay', 'codjordan23', 'pvz']",20,9:6,1924,25271,1168432,0,hd,True
VOUS VOULEZ UNE ROSE ? - PVZ Garden Warfare 2,"Aujourd'hui on est une rose et on va faire du frag violent. Normalement.
Vidéo sponsorisée par EA (et mon fleuriste)
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-02-28T17:44:17Z,"['plants vs zombies garden warfare 2', 'pvz 2', 'pvz garden warfare 2', 'cyprien', 'squeezie', 'pvz garden warfare 2 fr']",20,7:29,1296,27566,1194242,0,hd,True
BEST OF Live FAR CRY PRIMAL,"Merci d'avoir été si nombreux à suivre le live, c'est un record pour nous ! Bravo aux gagnants qui remportent les goodies et les jeux !
Merci à Ubisoft d'avoir sponsorisé cette vidéo.
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-02-25T17:46:31Z,"['far cry primal', 'best of live far cry primal', 'cyprien gaming', 'live', 'squeezie', 'hugoposay', ""jimmy fait l'con"", 'codjordan23']",20,11:43,1411,23456,1206648,0,hd,True
SUIVEZ LE FIL ROUGE - Unravel,"Aujourd'hui on déplace un petit bonhomme qui nous stresse avec son fil au bout du c**...

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-02-23T16:49:26Z,"['suivez le fil rouge', 'unravel', 'cyprien', 'squeezie', 'cyprien gaming', 'unravel gameplay', ""unravel let's play"", 'unravel ps4']",20,8:18,2906,68386,3318578,0,hd,True
QUI VA EXPLOSER QUI ? - Street Fighter V,"Pour gagner un jeu PS4 il suffit de cliquer ICI : http://www.jeuxactu.com/jeu-concours/street-fighter-v-10-jeux-ps4-a-gagner-56bdeeaab3eb9c.htm
Merci à Capcom d'avoir sponsorisé cette vidéo !
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-02-12T18:11:34Z,"['street fighter v', 'street fighter 5', 'qui va exploser qui', 'cyprien gaming', 'cyprien', 'squeezie', 'street fighter 5 gameplay', 'versus']",20,8:33,1879,48801,1423676,0,hd,True
SÉBASTIEN LOEB NOUS EXPLOSE - Sébastien Loeb Rally Evo,"Pour gagner des jeux c'est ICI : http://www.jeuxactu.com/jeu-concours/sebastien-loeb-rally-evo-10-jeux-ps4-et-10-codes-sfr-jeux-video-a-gagner-56b352264a010c.htm
Merci à Bandai Namco d'avoir sponsorisé la vidéo !
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-02-04T15:23:10Z,"['sébastien loeb', 'sébastien loeb rally evo', 'sébastien loeb rally evo gameplay', 'cyprien', 'cyprien gaming', 'squeezie', 'codjordan23']",20,8:34,1471,51896,2251661,0,hd,True
ON REMONTE LE TEMPS ! - Life is Strange,"Pour gagner un jeu collector sur PS4, cliquez là : http://www.jeuxactu.com/jeu-concours/life-is-strange-10-jeux-ps4-edition-collector-a-gagner-56a20598c8a4cc.htm
Merci à Square Enix d'avoir sponsorisé cette vidéo !
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-01-22T18:13:18Z,"['on remonte le temps', 'life is strange', 'cyprien', 'squeezie', 'cyprien gaming', 'life is strange ost', 'life is strange soundtrack']",20,9:36,1742,40908,1709530,0,hd,True
LES BRUTES GENTILLES - Gang Beasts,"Ils n'ont aucune pitié, ils sont violents, ils sont... mignons.

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2016-01-20T18:07:53Z,"['les brutes gentilles', 'gang beasts', 'cyprien', 'squeezie', 'cyprien gaming', 'drôle', 'baston']",20,7:25,2408,85667,4158711,0,hd,True
FINALE TOURNOI FIFA 16,"C'est la finale du tournoi FIFA 16 sur la chaîne ! Squeezie versus Florent Manaudou, on a déjà vécu ce moment l'année dernière ! Selon vous, qui va gagner ?
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-12-28T16:15:41Z,"['fifa 16', 'tournoi', 'squeezie', 'florent manaudou', 'cyprien', 'ps4', 'finale', 'finale tournoi fifa 16']",20,12:44,2599,36599,1878766,0,hd,True
LUCAS WALKER & MAÎTRE IOVDA - Disney Infinity 3.0,"Une petite partie faire on peut !
Merci à Disney d'avoir sponsorisé cette vidéo
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-12-23T14:31:48Z,"['lucas walker', 'maitre iovda', 'star wars', 'cyprien', 'squeezie', 'disney infinity 3.0', 'gameplay']",20,7:43,1560,40649,2596508,0,hd,True
DARK SQUEEZIE vs MAÎTRE CYPRIEN,"Pour la sortie du film, il fallait qu'on joue à un jeu Star Wars ! On vous fait gagner des sabres ICI : http://www.jeuxactu.com/jeu-concours/star-wars-5-coffrets-de-sabres-lasers-jedimasters-a-gagner-566ea008677b5c.htm
Merci à Hasbro pour avoir sponsorisé cette vidéo !
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-12-16T16:34:27Z,"['dark squeezie', 'maitre cyprien', 'star wars', 'battlefront', 'cyprien gaming']",20,11:56,6772,101413,6486336,0,hd,True
MISTER V vs MANAUDOU - Tournois FIFA 16,"C'est la demi finale du tournoi FIFA 16 ! La semaine prochaine c'est la finale ! Qui va être vainqueur cette année ?

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-12-12T16:11:03Z,"['fifa 16', 'tournoi', 'cyprien gaming', 'mister v', 'florent manaudou', 'squeezie', 'cyprien']",20,5:20,706,28748,1404288,0,hd,True
LE PIRE JOUEUR EN MULTI - Halo 5 Guardians,"Cyprien en PLS sur le multi d'Halo 5, c'est un grand moment !
Pour gagner 10 jeux Halo 5 et une manette Xbox One Elite c'est ICI : http://www.jeuxactu.com/jeu-concours/halo-5-guardians-10-jeux-et-une-manette-xbox-one-elite-a-gagner-5668039564020c.htm
Vidéo sponsorisé par Microsoft
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-12-09T17:52:13Z,"['halo 5', 'halo 5 trailer', 'halo 5 gameplay', 'le pire joueur en multi', 'cyprien', 'squeezie', 'cyprien gaming', 'multi']",20,6:50,1098,20865,972359,0,hd,True
THOR ET RICO - Just Cause 3,"Pour gagner le jeu sur PS4 il faut cliquer là ! : http://www.jeuxactu.com/jeu-concours/just-cause-3-10-jeux-ps4-a-gagner-5662e9efa240ec.htm
Vidéo sponsorisée par Square Enix
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming
Vidéo sponsorisée par Square Enix",Bigorneaux & Coquillages,2015-12-05T16:47:23Z,"['just cause 3', 'thor et rico', 'cyprien', 'squeezie', 'cyprien gaming', 'just cause 3 gameplay', 'just cause 3 gameplay fr']",20,10:16,3418,50964,2815143,0,hd,True
CYPRIEN vs SQUEEZIE - Cranium,"Aujourd'hui on joue à un jeu de plateau avec Alison Wheeler, Le Rire Jaune, Mickalow et Codjordan23 !
Pour gagner un jeu Cranium, cliquez là : http://www.jeuxactu.com/jeu-concours/cranium-10-editions-black-a-gagner-565f201c73fa9c.htm
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-12-03T11:34:38Z,"['cyprien vs squeezie', 'cranium', 'cyprien gaming', 'squeezie', 'cyprien', 'jeu de plateau', 'le rire jaune', 'alison wheeler', 'mickalow', 'codjordan23']",20,12:34,1330,54178,2774370,0,hd,True
LÂCHE CET ARC LARA... - Rise of the Tomb Raider,"Pour gagner des jeux Rise of the Tomb Raider et une manette Xbox One Elite, c'est ICI : http://www.jeuxactu.com/jeu-concours/rise-of-the-tomb-raider-10-jeux-xone-et-une-manette-xone-elite-a-gagner-565c63108d28fc.htm
Vidéo sponsorisée par Microsoft

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-12-01T15:44:47Z,"['lache cet arc lara', 'rise of the tomb raider', 'tomb raider 2015', 'xbox one', 'cyprien', 'squeezie', 'cyprien gaming']",20,9:34,1447,27366,1346628,0,hd,True
C'EST DE BONNE GUERRE ! - World of Tanks PC,"Pour télécharger le jeu : http://bit.ly/1QJ8aZr
Code d’invitation pour toi, fier internaute : « CADEAUWOT »
Vidéo sponsorisée par Wargaming.net
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-28T11:00:36Z,"[""c'est de bonne guerre"", 'world of tanks', 'cyprien', 'squeezie', 'world of tanks francais', 'pc', 'codes', 'wot']",20,7:41,2111,27452,1156868,0,hd,True
Best of live Call Of Duty Black Ops 3,"Voilà un best of de notre live sur COD BO3 avec le Woop, des sportifs, des joueurs pros etc. et surtout le mode zombiiiiie !

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-25T17:00:03Z,"['call of duty black ops 3', 'live', 'cyprien', 'squeezie', 'cyprien gaming', 'best of', 'cod bo3']",20,13:24,745,22638,1077918,0,hd,True
SQUEEZIE vs LAURY THILLEMAN - Tournoi FIFA 16,"Un petit match de chauffe avant la finale entre Laury Thilleman et Squeezie !

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-20T17:12:20Z,"['cypriengaming', 'cyprien gaming']",20,6:10,1341,39128,2369681,0,hd,True
SOUVENIR PGW 2015 : match Heroes of the Storm !,"Pour télécharger gratuitement Heroes of the Storm : http://bit.ly/cyprien_heroes
C'était une journée de fou à la PGW 2015 sur la scène de l'ESWC : la team Squeezie contre la team Mickalow. Présenté par Olivier Morin et Rémi Sello avec Frigiel, Mamytwink et des internautes !
Avec la participation de Blizzard Entertainment.

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-19T18:24:58Z,"['pgw', '2015', 'hots', 'heroes of the storm', 'squeezie', 'mickalow', 'cyprien', 'cyprien gaming']",20,15:12,903,17674,718460,0,hd,True
LE COUPLE PARFAIT - Fallout 4,"Pour gagner l'édition collector du jeu sur PS4 (avec le Pip-Boy !) c'est ICI : http://www.jeuxactu.com/jeu-concours/fallout-4-un-edition-collector-ps4-a-gagner-564368e539415c.htm

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-11T16:18:29Z,"['le couple parfait', 'fallout 4', 'cyprien', 'squeezie', 'cyprien gaming', 'fallout 4 gameplay', 'fallout 4 trailer']",20,11:37,2166,56113,3717545,0,hd,True
MONTE DANS MA GOLF TUNING ! - Need For Speed,"Pour gagner un stick dédicacé... Nan j'déconne !

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-09T15:04:39Z,"['need for speed', 'need for speed 2015', 'squeezie', 'cyprien', 'monte dans ma golf tuning', 'cyprien gaming', 'gameplay']",20,9:20,1350,33468,1948995,0,hd,True
RDV JEUDI 20H POUR NOTRE LIVE CALL OF DUTY BO3 !,"On sera en live sur la chaîne Cyprien Gaming jeudi à 20h sur Call of Duty Black Ops 3 avec une tonne de guests, de cadeaux, de surprises !

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-03T16:18:06Z,"['cypriengaming', 'cyprien gaming', 'live call of duty', 'call of duty black ops 3', 'cyprien', 'squeezie', 'cod bo3']",20,1:8,1348,9938,465234,0,hd,True
ON A BOWSER AUX TROUSSES  ! - Skylanders Superchargers,"Merci à Activision d'avoir sponsorisé cette vidéo et nos deux cadres de 45 ans pour leur participation.

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-11-02T14:48:38Z,"['skylanders', 'skylanders superchargers', 'cyprien', 'squeezie', 'bowser', 'cyprien gaming']",20,10:24,1095,24568,1691645,0,hd,True
PIERRE MENES vs MANAUDOU - Tournoi FIFA 16,"C'est la suite du tournoi FIFA 16 ! Qui va affronter Squeezie en finale ???

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-10-29T12:03:18Z,"['fifa 16', 'tournoi fifa 16', 'squeezie', 'pierre menes', 'florent manaudou', 'cyprien', 'cyprien gaming']",20,6:1,1333,31317,1641243,0,hd,True
ON MONTE UN GROUPE ! - Guitar Hero Live,"Gagnez notre guitare dédicacée !! Cliquez ICI http://www.jeuxactu.com/jeu-concours/guitar-hero-live-une-guitare-dedicacee-par-cyprien-squeezie-et-pv-nova-en-jeu-562a5f0c681bec.htm

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-10-25T18:03:57Z,"['guitar hero live', 'guitar hero live gameplay', 'squeezie', 'cyprien', 'pv nova', 'guitar hero squeezie', 'guitar hero cyprien', 'on monte un groupe']",20,10:58,1072,27395,1374425,0,hd,True
LIVE HALO 5 LUNDI à 20h ! VENEZ !!,"On sera en live sur la chaîne Cyprien Gaming avec des guests LUNDI à 20h sur Halo 5 Guardians !
VENEZ NOMBREUX !

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-10-25T10:24:18Z,"['cypriengaming', 'cyprien gaming']",20,53,836,8904,283462,0,hd,True
ON VOIT RIEN LÀ DESSOUS... - Assassin's Creed Syndicate,"Gagnez le jeu sur PS4 en cliquant là ! http://www.jeuxactu.com/jeu-concours/assassin-s-creed-syndicate-10-jeux-ps4-a-gagner-562a48c0e6d0ac.htm

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming

Vidéo sponsorisée par Ubisoft",Bigorneaux & Coquillages,2015-10-23T15:17:31Z,"['cypriengaming', 'cyprien gaming']",20,9:58,1799,43993,2637109,0,hd,True
MISTER V vs GRADUR - Tournoi FIFA 16,"Qui va battre Squeezie, le gagnant du tournoi FIFA l'année dernière ? On ouvre le tournoi avec Mister V face au rappeur Gradur !

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-10-21T14:50:09Z,"['tournoi fifa 16', 'cyprien gaming', 'mister v', 'gradur', 'cyprien', 'squeezie']",20,6:57,2804,63164,4006634,0,hd,True
ON SE RENCONTRE ? VIENS À VIDÉO CITY PARIS !,"Viens on se rencontre au salon Vidéo City Paris ! C'est le 7 et 8 novembre à Paris Porte de Versailles.
Retrouve l'évènement EN LIVE ici ► https://www.youtube.com/channel/UCWJHrim83qVb-1yI32hMDKg

Les billets sont ici : http://www.videocityparis.com/
On va faire des dédicaces, des meet up, des ateliers, des questions-réponses etc.",Bigorneaux & Coquillages,2015-10-18T10:11:57Z,"['on se rencontre', 'video city', 'video city paris', 'cyprien', 'squeezie', 'meet up']",20,59,1469,18367,685349,0,hd,True
TONY APPRENDS-NOUS ! - NBA 2K16,"Un contre un puis deux contre deux sur NBA 2K16 avec TONY PARKER, SQUEEZIE, LE RIRE JAUNE et CODJORDAN23 !

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-10-16T15:20:51Z,"['nba 2K16', 'tony parker', 'cyprien gaming', 'le rire jaune', 'codjordan23', 'squeezie', 'nba 2k16 gameplay', 'nba 2k16 my career']",20,9:5,1423,40944,1998177,0,hd,True
VIVE LE PROUT - Agar.io Android,"Une vidéo pendant le Google Play Gaming Festival, et nous on choisi forcément AGARIO ouech.
Pour voir les promos sur les jeux jusqu'au 14 octobre : https://goo.gl/bLqE9O

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-10-09T14:58:57Z,"['agario', 'squeezie', 'cyprien', 'cyprien gaming', 'vive le prout', 'android']",20,6:34,3641,97335,6642636,0,hd,True
BIM LE POTEAU ! - Uncharted: The Nathan Drake Collection,"Les 2 pires aventuriers du monde.
Jeu concours : http://bit.ly/1Lf9k7n
 PSN : http://bit.ly/1VD1SbU
 Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-10-06T17:01:33Z,"['cypriengaming', 'cyprien gaming', 'uncharted 4', 'uncharted 3', 'cyprien uncharted', 'squeezie uncharted']",20,10:34,1536,34891,1565232,0,hd,True
LA GUERRE DE PEINTURE À 4 ! - Splatoon (DLC),"Gagnez des Amiibo Splatoon ICI : http://www.jeuxactu.com/jeu-concours/splatoon-10-amiibos-splatoon-a-gagner-56091e18135d7c.htm

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-09-28T15:08:35Z,"['splatoon', 'dlc', 'squeezie', 'codjordan23', 'mickalow', 'la guerre de peinture', 'splatoon en français', 'cyprien']",20,11:29,2504,66127,5493234,0,hd,True
TEASER SQUEEZIE GAMING SHOW,"POUR REGARDER LE SHOW EN DIRECT ►► https://www.youtube.com/watch?v=95ZYGFQBC-o

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-09-22T15:46:59Z,"['cypriengaming', 'cyprien gaming', 'squeezie gaming show', 'teaser', 'squeezie', 'squeezie gaming', 'cyprien', 'cyprien gaming show', 'live']",20,1:35,1649,62260,3156223,0,hd,True
LA COURSE INFERNALE ! - Asphalt 8 en MULTI,"Gagnez un iPad Air 2 ICI ! : http://www.jeuxactu.com/jeu-concours/asphalt-8-1-ipad-air-2-et-30-places-pour-le-transporteur-heritage-a-gagner-55f2a5b825cfdc.htm

Le Challenge #LeTransporteurAsphalt8 jusqu’au 13/09 : http://gmlft.co/3GbrV
Pour télécharger le jeu : http://gmlft.co/V0-Vn
En partenariat avec CINQS, service de berlines avec chauffeurs.
Music intro: PROD BY MISSAK

Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-09-11T16:03:02Z,"['cypriengaming', 'cyprien gaming', 'asphalt 8', 'asphalt 8 airborne', 'squeezie', 'codjordan23', 'la course infernale', 'le transporteur', 'cyprien']",20,8:22,1100,35720,1850665,0,hd,True
ILS TESTENT NOTRE NIVEAU DE FOURBE ! - Super Mario Maker,"La fourberie c'est la vie.
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-09-04T17:00:28Z,"['cyprien miyamoto', 'cyprien créateur marios', 'cyprien mario maker', 'cypriengaming miyamoto', 'cypriengaming créateurs de mario', 'squeezie mario']",20,9:42,5407,174608,7226689,0,hd,True
LIVE FIFA 16 LUNDI À 20H15 !!,"On sera en LIVE Lundi 7 Septembre à 20H15 sur FIFA 16 avec plein de guests : Jhon Rachid, Kemar, CJ23, PsYkO17, Bruce Grannec, Brak !
Plein de cadeaux à gagner, on va s'éclater !

Soyez au RDV !

Soyez présents Lundi soir sur la chaîne YouTube !
Découvrez nos t-shirts ! ► http://www.cypriengaming.com
On est sur Facebook ► https://facebook.com/chaineCyprienGaming
Abonne-toi à la chaine ► http://bit.ly/CyprienGaming",Bigorneaux & Coquillages,2015-09-03T17:40:29Z,"['cypriengaming', 'cyprien gaming']",20,49,874,13067,590277,0,hd,True
