Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Maître Gims - 150 (Clip officiel),"Découvre le nouveau single de Maître Gims """"150""""
Disponible en téléchargement: http://smarturl.it/Gims_150_DL
Et en streaming: http://smarturl.it/Gims_150_ST

Extrait d'""""A contrecoeur"""" la réédition de """"Mon coeur avait raison"""" disponible en précommande: http://smarturl.it/MG_Contrecoeur_Pr

L'album MCAR toujours disponible http://smarturl.it/MG_MCAR_DL

Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_c...
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list... 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes ?, Longue vie, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list...
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsof... 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/""",MaitreGimsVEVO,2016-07-27T16:00:00Z,"['2015', 'Maître Gims', 'MaitreGimsvevo', 'acoustique', 'album complet', 'vevo', 'album intégral', 'official', 'audio', 'video', 'bande annonce', 'music video', 'bande originale', 'single', 'album', 'bella', 'black m', 'clip officiel', 'Mon cœur avait raison', 'booba', 'booska p', 'hip hop', 'camping', 'rap', 'camping 3', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'djuna family', 'espace', 'film', 'franck dubosc', 'fred', 'futur', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire""]",10,2:58,9139,100449,18018984,0,hd,True
"Maître Gims - Ça décoiffe (Audio) ft. Black M, Jr O Crom","Abonne-toi à la chaîne VEVO de Maître Gims pour découvrir toutes ses vidéos : http://www.youtube.com/subscription_center?add_user=maitregimsvevo

Retrouve la discographie de Maître Gims dans les playlists :
Subliminal : https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv

Également en téléchargement sur iTunes : https://itunes.apple.com/fr/artist/maitre-gims/id458659054

Plus de clips vidéos de Maître Gims :
Est-ce que tu m'aimes : https://www.youtube.com/watch?v=6TpyRE_juyA
Ça marche ft. Shin Sekaï  : https://www.youtube.com/watch?v=Rd5c_Q912pA
J'me tire : https://www.youtube.com/watch?v=F_rEHfLgdcY

Retrouve Maître Gims sur :
Facebook : https://www.facebook.com/maitregimsoff
Twitter:  https://twitter.com/maitrgims
Website: http://www.maitre-gims.fr/

Music video by Maître Gims performing Ça décoiffe. (C) 2013 Wati B

Album : ""Subliminal"" :
01. Intro
02. Meurtre par strangulation
03. J'me tire
04. Freedom
05. VQ2PQ
06. Ça décoiffe
07. One Shot
08. Où est ton arme ? 
09. Interlude
10. La chute
11. Ça marche
12. Épuisé
13. Laisse tomber
14. À la base
15. Pas touché
16. Outsider
17. Bella
18. Changer",MaitreGimsVEVO,2016-07-13T07:00:01Z,"['2015', 'acoustic', 'acoustique', 'album complet', 'alonzo', 'audio', 'bavon', 'Bella', 'Black M', 'Ca decoiffe', 'Changer', 'Clip', 'Concert', 'cover', 'Dry', 'fuck ramses', 'Game over', 'instrumental', ""J'me tire"", 'karaoké', ""l'apogée"", ""l'école des points vitaux"", 'La chute', 'La face cachée', 'Laisse moi te dire', 'Le choix', 'les chroniques du 75', 'live', 'lyrics', 'mac tyer', 'maska', 'meurtre par strangulation', 'Monstre marin', 'Official', 'Officiel', 'One shot', 'parodie', 'paroles', 'Rap', 'remix', 'reprise']",10,4:39,1364,20494,1852395,0,hd,True
Maître Gims - Ma beauté (Clip officiel),"Découvre le nouveau single de Maître Gims """"Ma beauté""""
Disponible en téléchargement: http://smarturl.it/Gims_Beaute_DL
Et en streaming : http://smarturl.it/Gims_Beaute_ST 

Extrait d'""""A contrecoeur"""" la réédition de """"Mon coeur avait raison"""" disponible en précommande: http://smarturl.it/MG_Contrecoeur_Pr

L'album MCAR toujours disponible http://smarturl.it/MG_MCAR_DL

Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_c...
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list... 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes ?, Longue vie, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list...
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsof... 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/""",MaitreGimsVEVO,2016-06-24T16:00:03Z,"['2015', 'Maître Gims', 'MaîtreGimsvevo', 'acoustique', 'album complet', 'vevo', 'album intégral', 'official', 'audio', 'video', 'bande annonce', 'music video', 'bande originale', 'bella', 'album', 'black m', 'Ma beauté', 'Mon cœur avait raison', 'booba', 'booska p', 'hip hop', 'camping', 'rap', 'camping 3', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'djuna family', 'espace', 'film', 'franck dubosc', 'fred', 'futur', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul']",10,3:21,10698,297353,73183184,0,hd,True
Maître Gims - Ma beauté (pilule violette) (Audio),"Découvre le nouveau single de Maître Gims ""Ma beauté""
Disponible en téléchargement: http://smarturl.it/Gims_Beaute_DL
Et en streaming : http://smarturl.it/Gims_Beaute_ST 

L'album MCAR toujours disponible http://smarturl.it/MG_MCAR_DL

Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes ?, Longue vie, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2016-06-03T07:00:00Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black m', 'booba', 'booska p', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'djuna family', 'espace', 'fred', 'futur', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'maitre gims zoom zoom', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'par']",10,3:6,3127,72020,14005772,0,hd,True
Maître Gims - Zoum Zoum (Audio) ft. Djuna Family,"Découvre le nouveau single de Maître Gims ""Zoum Zoum"" feat. Djuna Family
Disponible en téléchargement: http://smarturl.it/Gims_Zoum_DL 
Et en streaming :  http://smarturl.it/Gims_Zoum_ST 

L'album MCAR toujours disponible http://smarturl.it/MG_MCAR_DL

Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes ?, Longue vie, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2016-04-29T14:00:01Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black', 'booba', 'booska', 'canal', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'espace', 'fred', 'futur', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon', 'coeur']",10,3:35,5105,115918,29143147,0,hd,True
Maître Gims - Je te pardonne (Clip officiel) ft. Sia,"Fais ton duo vidéo avec Maître Gims sur « Est-ce que tu m'aimes ? » ! Une rencontre avec Maître Gims et des cadeaux JBL à gagner : http://www.smule.com/MaitreGims   L'album MCAR toujours disponible http://smarturl.it/MG_MCAR_DL  Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO ----- Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv  Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes ?, Longue vie, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm ----- Retrouve Maître Gims sur :  Facebook https://www.facebook.com/maitregimsoff?fref=ts  Twitter https://twitter.com/maitregims  Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2016-03-18T21:00:02Z,"['2015', 'Maître Gims', 'MaîtreGimsvevo', 'acoustique', 'album complet', 'vevo', 'album intégral', 'official', 'audio', 'video', 'bella', 'music video', 'black', 'booba', 'album', 'booska', 'canal', 'featuring Sia', 'Sia', 'changer', 'charly bell', 'Mon cœur avait raison', 'clip', 'dawala', 'hip hop', 'difool', 'rap', 'espace', 'fred', 'futur', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes']",10,4:51,12524,374469,62790787,0,hd,True
Maître Gims - Tu vas me manquer (Clip officiel),"Découvre le nouveau single de Maître Gims ""Tu vas me manquer"", extrait de la pilule bleue de""Mon coeur avait raison"". L'album MCAR toujours disponible http://smarturl.it/MG_MCAR_DL  Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO ----- Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv  Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes ?, Longue vie, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm ----- Retrouve Maître Gims sur :  Facebook https://www.facebook.com/maitregimsoff?fref=ts  Twitter https://twitter.com/maitregims  Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-12-22T17:00:01Z,"['2015', 'Maître Gims', 'MaîtreGimsvevo', 'acoustique', 'album complet', 'vevo', 'album intégral', 'official', 'audio', 'video', 'bella', 'music video', 'black m', 'booba', 'album', 'booska p', 'Tu vas me manquer', 'canal +', 'Mon cœur avait raison', 'changer', 'charly bell', 'pop', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'marin']",10,4:15,45206,609850,152290907,0,hd,True
Maître Gims - En studio (Get In the Studio #4),"Making of de l'album ""Mon coeur avait raison"".
Maître Gims #4: En studio
Regarde ""Get in the studio"", une série de vidéos réalisées pendant l'enregistrement de MCAR.
----
Nouvel album disponible en téléchargement http://smarturl.it/MG_MCAR_DL
et en streaming http://smarturl.it/MG_MCAR_ST
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes?, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-11-02T17:00:02Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black m', 'booba', 'booska p', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon coeur avait raison', 'marin']",10,2:13,349,4563,330632,0,hd,True
Maître Gims - ABCD (Clip officiel),"Découvre le nouveau single de Maître Gims ""ABCD"", extrait de la pilule rouge de""Mon coeur avait raison"".
L'album MCAR toujours disponible http://smarturl.it/MG_MCAR_DL

Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes ?, Longue vie, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-10-30T17:00:02Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black m', 'booba', 'booska p', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon coeur avait raison', 'marin']",10,2:56,4059,82846,11356160,0,hd,True
Maître Gims - Les Featuring (Get In the Studio #3),"Making of de l'album ""Mon coeur avait raison"".
Maître Gims #3: Les featuring
Regarde ""Get in the studio"", une série de vidéos réalisées pendant l'enregistrement de MCAR.
Dans cette vidéo, Maître Gims raconte comment il a choisit ses featuring sur l'album et de sa collaboration avec Sia.
----
Nouvel album disponible en téléchargement http://smarturl.it/MG_MCAR_DL
et en streaming http://smarturl.it/MG_MCAR_ST
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes?, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-10-30T11:00:01Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black m', 'booba', 'booska p', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon coeur avait raison', 'marin']",10,2:21,113,2445,222592,0,hd,True
Maître Gims - La direction artistique (Get In the Studio #2),"Making of de l'album ""Mon coeur avait raison"".
Maître Gims #2: Direction artistique
Regarde ""Get in the studio"", une série de vidéos réalisées pendant l'enregistrement de MCAR.
Dans cette vidéo, Maître Gims parle de son nouvel album et de sa collaboration avec Renaud Rebillaud (compositeur), Barack Adama et Lefa de la Sexion d'Assaut...
----
Nouvel album disponible en téléchargement http://smarturl.it/MG_MCAR_DL
et en streaming http://smarturl.it/MG_MCAR_ST
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes?, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-10-28T17:00:00Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black m', 'booba', 'booska p', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon coeur avait raison', 'marin']",10,2:15,150,3064,287152,0,hd,True
Maître Gims - Mon coeur avait raison : l'album retour ? (Get In the Studio #1),"Making of de l'album ""Mon coeur avait raison"".
Maître Gims #1: L'album retour?
Regarde ""Get in the studio"", une série de vidéos réalisées pendant l'enregistrement de MCAR.
Dans cette interview, Maître Gims parle de l'inspiration qui se cache derrière son nouvel album et en explique le titre.
-----
Nouvel album disponible en téléchargement http://smarturl.it/MG_MCAR_DL
et en streaming http://smarturl.it/MG_MCAR_ST
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes?, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-10-26T17:00:03Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black m', 'booba', 'booska p', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino', 'live', 'longue', 'longue vie', 'lunettes', 'lynda', 'lyric', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon coeur avait raison', 'marin']",10,2:2,197,3708,198417,0,hd,True
Maître Gims - Sapés comme jamais (Clip officiel) ft. Niska,"Maître Gims featuring Niska ""Sapés comme jamais"" (clip officiel) 
Retrouve toute la discographie de Maître Gims : https://maitregims1.lnk.to/b0C9tID
-----
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS : https://www.youtube.com/channel/UCCB1Byx5yTbLpQaV-rlfmtA?sub_confirmation=1
Retrouve tous les albums de Maître Gims : https://www.youtube.com/channel/UCCB1Byx5yTbLpQaV-rlfmtA/playlists?sort=dd&shelf_id=115&view=50 
Retrouve tous les clips de Maître Gims : https://www.youtube.com/playlist?list=PLwMuWIGfMyJUxQiAHS-pJHff66uFpN5IT 
-----
Retrouve Maître Gims : 
Facebook : https://www.facebook.com/maitregimsoff/ 
Twitter : https://twitter.com/maitregims 
Instagram : https://instagram.com/maitregims/",MaitreGimsVEVO,2015-10-19T16:49:55Z,"['maitre gims sapés comme jamais', 'maitre gims', 'maitre gims sapé', 'maitre sapé', 'gims sapés', 'comme jamais', 'Maître Gims', '2015', 'MaîtreGimsvevo', 'vevo', 'official', 'video', 'music video', 'bella', 'single', 'album', 'featuring Niska', 'Sapés comme jamais', 'Mon cœur avait raison', 'hip hop', 'rap', 'dawala', 'gim', ""j'me tire"", 'karaoké', 'laissez', 'longue vie', 'marin corporation', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon coeur avait raison', 'monstre marin', 'bleue']",10,3:26,86090,1780854,536342191,0,hd,True
Maître Gims - Brisé (Clip officiel),"Maître Gims ""Brisé"" (clip officiel) 
Clip réalisé par Lucas Maggiori Styck.
Retrouve toute la discographie de Maître Gims : https://maitregims1.lnk.to/b0C9tID
""Brisé"" disponible en Streaming : http://smarturl.it/MG_Brise_ST
-----
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS : https://www.youtube.com/channel/UCCB1Byx5yTbLpQaV-rlfmtA?sub_confirmation=1
Retrouve tous les albums de Maître Gims : https://www.youtube.com/channel/UCCB1Byx5yTbLpQaV-rlfmtA/playlists?sort=dd&shelf_id=115&view=50 
Retrouve tous les clips de Maître Gims : https://www.youtube.com/playlist?list=PLwMuWIGfMyJUxQiAHS-pJHff66uFpN5IT 
-----
Retrouve Maître Gims : 
Facebook : https://www.facebook.com/maitregimsoff/ 
Twitter : https://twitter.com/maitregims 
Instagram : https://instagram.com/maitregims/
Site officiel : http://maitregims.com/",MaitreGimsVEVO,2015-09-14T16:00:30Z,"['maitre gims brisé', 'gims brisé', 'maître gims brisé', 'maitre gims clip', 'gims clip', 'maître gims clip', 'maitre gims mon cœur avait raison', 'gims mon cœur avait raison', 'maître gims mon cœur avait raison', 'maitre gims pilule bleue', 'gims pilule bleue', 'maître gims pilule bleue', 'maitre gims brise', 'gims brise', 'maître gims brise', 'maitre gims bella', 'gims bella', 'maître gims bella', 'maitre gims wati b', 'gims wati b', 'maître gims wati b', 'maitre', 'gims', 'cerveau']",10,3:38,18807,554410,185705072,0,hd,True
Maître Gims - Laissez passer (Making of),"Découvre le making of du clip ""Laissez passer"" de Maître Gims.
Nouvel album ""Mon coeur avait raison"" disponible dès maintenant en téléchargement http://smarturl.it/MG_MCAR_DL
et en streaming http://smarturl.it/MG_MCAR_ST
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----------------------------------------------------
Ecoute ""Mon coeur avait raison"" en intégralité :
Pillule Bleue https://www.youtube.com/playlist?list=PLAwo9FtmD3yCB7MzTuBe-OiOrnIwsdzah
Pillule Rouge https://www.youtube.com/playlist?list=PLAwo9FtmD3yDZ6ddeGh62cJ12bVGlaspL 
Retrouve tous les clips de Maître Gims (Laissez passer, est-ce que tu m'aimes?, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----------------------------------------------------
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-09-04T16:00:00Z,"['Paroles', 'Lyrics', 'Acoustic', 'Acoustique', 'Instrumental', 'Audio', 'Officiel', 'Official', 'Karaoké', 'Remix', 'Cover', 'Reprise', 'Album complet', 'Téléchargement', 'mp3', 'Live', 'Clip', 'Parodie', 'Sony Music', '2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black m', 'booba', 'booska p', 'canal +', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lefa', 'lino']",10,3:3,197,5985,557365,0,hd,True
Maître Gims - Longue vie (Clip officiel) ft. Lefa,"Découvre le nouveau single de Maître Gims ""Longue vie"" feat. Lefa, extrait de la pilule rouge de""Mon coeur avait raison"".
Nouvel album disponible dès maintenant en téléchargement http://smarturl.it/MG_MCAR_DL
et en streaming http://smarturl.it/MG_MCAR_ST
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de MAITRE GIMS http://www.youtube.com/subscription_center?add_user=MAITREGIMSVEVO
-----
Réécoute le premier album de Maître Gims (Subliminal) en intégralité https://www.youtube.com/playlist?list=PLAwo9FtmD3yBLeM8sYXm3NEYVDCbsvprv 
Retrouve tous les clips de Maître Gims (Est-ce que tu m'aimes?, Bella, J'me tire, Changer, Zombie, Meurtre par strangulation...) https://www.youtube.com/playlist?list=PLAwo9FtmD3yBiYqkJWnpi9xqD3xUUNymm
-----
Retrouve Maître Gims sur : 
Facebook https://www.facebook.com/maitregimsoff?fref=ts 
Twitter https://twitter.com/maitregims 
Instagram https://instagram.com/maitregims/",MaitreGimsVEVO,2015-08-28T10:00:01Z,"['2015', 'acoustique', 'album complet', 'album intégral', 'audio', 'bella', 'black', 'booba', 'booska', 'canal', 'changer', 'charly bell', 'clip', 'dawala', 'difool', 'fred', 'gates', 'gim', 'gradur', 'générations', 'instrumental', ""j'me tire"", 'jul', 'kaaris', 'karaoké', 'la fouine', 'laissez', 'lino', 'live', 'lunettes', 'lynda', 'lyric', 'marin corporation', 'maska', 'master', 'mc tyer', 'mcar', 'melynda', 'Melynda gates', 'meurtre par strangulation', 'mon coeur avait raison', 'monstre marin', 'mp3', 'nouveau']",10,4:54,6667,134566,34467390,0,hd,True
