Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Joueur du grenier - ROBIN DES BOIS,"ET on est repartis pour un joueur du grenier ! Robin des bois est certainement un des conte les plus populaires et les plus adaptés ! que ce soit en dessin animé ou en film mais il l'a aussi été en jeu vidéo et c’était pas vraiment très bien ! 

Merci à tout les participants de cette vidéo ! hésitez pas à partager , ca nous aide vraiment !

hésitez pas aussi à suivre les copains du Curry Club ! 
https://www.youtube.com/channel/UCCpwMG0qZkr62FNZktfcvYg",Joueur Du Grenier,2018-09-14T16:00:00Z,"['joueur du grenier', 'bazar du grenier', 'Robin des bois', 'Nintendo', 'retro gaming', 'JDG', 'humour']",20,22:35,11726,202920,6905075,0,hd,True
MAKING OF - Joueur du grenier HARRY POTTER,"Ce mois ci vous le savez comme chaque mois de juillet/août ! c'est les vacances, du coup on vous propose un making off de la vidéo harry potter avant de se revoir début septembre pour d'autres vidéos !

un immense merci à la ville de Fougères qui as permis de réaliser cette vidéo, et à Yann qui a réalisé et monté ce making of !",Joueur Du Grenier,2018-08-11T17:28:30Z,"['joueur du grenier', 'harry potter', 'jdg', 'making off']",20,32:25,3122,67754,1453449,0,hd,False
Papy Grenier - WORLD OF WARCRAFT,Papy revient dans des nouvelles aventures. Il va vous raconter comment il est devenu le meilleur guerrier d'azeroth,Joueur Du Grenier,2018-06-29T16:30:55Z,"['papy grenier', 'joueur du grenier', 'wow', 'jdg', 'world of warcraft']",20,11:56,8289,164651,5109227,0,hd,False
Joueur du Grenier ( Hors-série) - Les pires plagiats de Disney,"NOUVEL Hors série ! Aujourd'hui une vidéo où on vous sort le caviar de la merde raffiné en cave pendant 10ans. 
Une petite compil des plagiat de disney les plus absurdes qui nous ont été donnés de voir par les italiens de chez Mondo World.

Bon visionnage et hésitez pas à partager ca nous aide grandement !",Joueur Du Grenier,2018-05-26T15:34:27Z,"['Joueur du grenier', 'bazar du grenier', 'Plagiat de disney', 'les pires', 'Disney', 'Roi lion', 'Mondo world']",20,22:5,15155,201341,7481516,0,hd,False
Joueur du Grenier - RAMBO,"Aujourd'hui un épisode plein de muscles et de testostérone ! On va aller voir le pire jeu RAMBO jamais sorti, un jeu qui est en compétition avec Dragon's Lair pour le titre de plus grosse merde du siècle !
Chaîne de Pierre ""Daxter"" Binjamin (rôle du shériff) https://www.youtube.com/channel/UCJCwZr60i9tLgldV-jGHy4Q",Joueur Du Grenier,2018-04-22T16:30:00Z,"['Joueur du grenier', 'bazar du grenier', 'Rambo', 'Nintendo', 'retro gaming', 'humour']",20,25:37,10712,211385,7986599,0,hd,False
Joueur du grenier - MIAMI VICE & K2000 - Playstation 2,Nouveau Joueur du grenier ! On sort les nuques longues et on se plonge dans les années 80 avec un épisode sur deux jeux de chez Davilex : Miami Vice et K2000 sur Playstation 2 !,Joueur Du Grenier,2018-03-17T17:00:02Z,"['Joueur du grenier', 'Retro gaming', 'test', 'humour', 'Mulet', 'K2000', 'Miam Vice']",20,20:6,6341,140726,5479895,0,hd,False
Joueur du grenier - HARRY POTTER,"MERCI DE LIRE ! 

Nouvel épisode de Joueur du grenier sur les jeux vidéos Harry Potter ! 

Cet épisode a mis beaucoup de temps arriver parce qu'il est assez différent de d'habitude. On a mis énormément de moyens dans la partie mise en scène comparé à d'habitude. 

Donc je préfère prévenir, si vous êtes un allergique des vidéo contenant de la mise en scène, ne regardez pas, ça sera mieux pour vous vu que la vidéo contient 17min de partie ""test"" pour 15min de mise en scène ^^

L'épisode était d'autant plus différent que contrairement à d'habitude, finalement les jeux de cette licence sont plutôt bons dans l'ensemble, ce qui rend difficile de faire une vraie critique sur des défaut comme on fait d'habitude vu que baaaah.. y'en a pas

Donc si la nouveauté ne vous gène pas bon visionnage et si vous êtes friand de  jeux vraiment pourris pleins de bug et de tests à l'ancienne, rassurez vous, la prochaine vidéo sera parfaite pour vous",Joueur Du Grenier,2018-02-17T17:31:48Z,"['Joueur du grenier', 'bazar du grenier', 'Harry potter', 'Playstation', 'chambre des secret', 'Ordre du phénix', 'Ecole des sorcier', 'Test', 'retro gaming']",20,37:2,33385,401068,17195454,0,hd,False
"Joueur du Grenier - HORS-SERIE - LES PIRES ""SPECIAL NOËL""","Nouveau Hors série du grenier ! Et ce mois-ci on se penche sur les deux pires ""spécial noël"" qui existent ! 
En entrée, l'infame épisode spécial noël des maîtres de l'univers ! Et en plat principal :  le pire film Star Wars existant, le Holiday Spécial sur la famille de Chewbacca ! 

Bon vissionnage et n'hésitez pas à partager ça nous aide beaucoup !",Joueur Du Grenier,2017-12-17T18:01:57Z,"['Joueur du grenier', 'hors serie', 'Hors sujet', 'Dessin animé', 'JDG', 'Musclor', ""Maitre de l'univers"", 'Star Wars', 'Spécial Noël']",20,22:10,7979,162693,6676634,0,hd,True
PAPY GRENIER - METAL GEAR SOLID,"Nouvel ,épisode de Papy Grenier ! Ce mois-ci on part du coté de METAL GEAR SOLID ! N'hésitez pas à partager si vous avez aimé, ca nous aide ^^ Bisous et rdv dans 1 mois !",Joueur Du Grenier,2017-11-12T17:00:02Z,"['Papy grenier', 'Metal Gear Solid', 'PS1', ""Tirage d'oreille"", 'Humour', 'retro Gaming', 'Joueur du Grenier', 'JDG']",20,11:52,5863,149426,5018934,0,hd,True
Joueur du Grenier - DAEMON SUMMONER - PS2,"Parfois, y'a des énormes bouses, tellement grosse qu'elles passent inaperçue. Ce jeu en est une, et une bien grosse. Incontestablement un des pires fps que j'ai vu de ma vie. Daemon Summoner sur Playstation 2 !",Joueur Du Grenier,2017-10-13T18:00:00Z,"['Joueur du grenier', 'bazar du grenier', 'Humour', 'retro-gaming', 'Playstation 2', 'Daemon Summoner']",20,16:42,5853,150572,7366786,0,hd,True
Joueur du Grenier - Les jeux GHOSTBUSTERS,"Nouveau JDG ! Et ce mois-ci on va aller voir du coté des jeux Ghosbusters ! deux des versions NES et une version sur PC ! 
hésitez pas à partager si ça vous as plu, ça nous aide ! Bisouxxxx !

ps : et btw y'a aucun tacle sur Guss, on l'aime bien Guss et au contraire il faut en rigoler maintenant !",Joueur Du Grenier,2017-09-09T18:00:01Z,"['Joueur du grenier', 'bazar du grenier', 'GHOSTBUSTERS', 'SOS Fantomes', 'NES', 'Ghostbusters 2', 'jeux vidéos', 'retro gaming', 'humour']",20,21:41,9792,175695,6742544,0,hd,False
Joueur du Grenier (Mini-épisode Vacances) FBI Hostage Rescue,"Hello ! C'est juillet ! c'est les vacances ! et ca veut dire qu'on a pas produit de vidéo ce mois-ci. 
Cependant pour pas vous laisser seul, voilà un des bonus d'un des DVD Joueur du Grenier sur FBI Hostage rescue. Evidemment c'est un épisode très court du coup mais bon visionnage quand même",Joueur Du Grenier,2017-07-29T18:00:01Z,"['joueur du grenier', 'bazar du grenier', 'fbi hostage rescue', 'vacances', 'branlette']",20,5:56,2266,84082,3019273,0,hd,True
Joueur du Grenier - Hors-série - Les publicités 2 !,"Nouvel hors-série du grenier et on retourne faire un tour du coté des publicités d'antan ! J'espère que ca vous plaira ! Bon visionnage et oubliez pas de vous abonner en cliquant sur la cloche pour pas louper les sorties de vidéo ! 

Le mois prochain pour nous c'est les vacances comme chaque juillet mais y'aura quand même une petite vidéo ! 

Ps : hey, c'est une blague pour Norman, partez pas dans vos délires",Joueur Du Grenier,2017-06-24T18:00:03Z,"['Joueur du grenier', 'bazar du grenier', 'Hors-série', 'Humour', 'Publicité']",20,17:10,13737,195035,7904425,0,hd,True
PAPY GRENIER - HALF LIFE,Nouvelle histoire de Papy Grenier ! Je vais vous raconter quand j'etais un célèbre scientifique muet !  Half Life !,Joueur Du Grenier,2017-05-20T17:45:44Z,"['Joueur du grenier', 'Papy grenier', 'Half Life', 'Gordon Freeman', 'Humour', 'retro gaming']",20,8:19,4172,136782,5104141,0,hd,True
Joueur du Grenier - ROGER RABBIT - NES,Hello tout le monde ! Cette fois on part encore pour trouver le jeu tiré de dessin animé le plus mauvais du monde ! Et on l'a trouvé ! Roger rabbit sur NES !,Joueur Du Grenier,2017-04-25T18:00:03Z,"['Joueur du grenier', 'Bazar du Grenier', 'Roger rabbit', 'Nes', 'Retro gaming', 'Humour', 'Jeu pourri']",20,16:28,6207,166196,6958054,0,hd,True
Joueur du Grenier - LES JEUX DE COMICS #2,"Les aventures de Canard Man se poursuivent ! Encore bien des jeux adaptés de Comics doivent être déterrés et abattus !

ps : oui analyse ca prend un Y, c'est écrit en patois de Canard City",Joueur Du Grenier,2017-03-20T18:56:11Z,"['Joueur du grenier', 'Comics 2', 'Spiderman', 'X-Men', 'Silver surfer', 'Catwoman', 'humour', 'Retro gaming']",20,23:4,8137,133590,6454179,0,hd,False
Joueur du Grenier - PACMAN The new adventures,"Hello. Après une galère sans nom et des problèmes techniques en pagaille, voilà la toute modeste vidéo du mois de janvier (qui sort en février) sur le jeu Pacman the new adventures sur super-nes.

pS : On est conscient que c'est une vidéo assez -classique-  voire moyenne. On a eu énormement de soucis durant sa réalisation. mais j'espère que malgré tout elle vous plaira, on va se mettre de suite à des projets plus gros !

Merci à Superflame pour sa participation pour les voix : https://www.youtube.com/user/superflameur",Joueur Du Grenier,2017-02-11T18:48:45Z,"['joueur du grenier', 'bazar du grenier', 'pacman', 'pacman the new adventures', 'Super nes', 'Atari 2600']",20,14:55,8383,173634,8334188,0,hd,True
Joueur du Grenier ( HORS-SERIE) LA GUERRE DES DESSINS-ANIMÉS,"Nouvel hors série du grenier pour finir l'année ! Un épisode consacré à la guerre des dessins animés ! Sega et Nintendo c'est pas que les jeux vidéos ! Ils s'affrontent aussi en dessin animés !

l'animation de Samus qu'on voit à 10:01 vient d'une super animation nommée Starbomb de chez Andiemations;  vous pourrez retrouver tout ses travaux ici  : https://www.youtube.com/channel/UCJSuCBveDfOdFGS-9Npn9BA",Joueur Du Grenier,2016-12-21T17:53:14Z,"['Joueur du Grenier', 'Hors-série', 'Hors-Sujet', 'Dessins animés', 'Mario', 'Sonic', 'Sonic le rebelle', 'Captain N', 'Zelda', 'Donkey Kong']",20,19:29,11158,170201,9283510,0,hd,True
PUB DVD Joueur du Grenier ! c'est trop CHAN-MÉ !,"https://omakebooks.com/fr/41-jdg-joueur-du-grenier

On fait jamais ça habituellement mais c'est l'instant auto-promo ! (c'est pour çà j'ai désactivé la monétisation normalement)

Vous pouvez retrouver les 3 premières saisons de Joueur du grenier chez Omake Books ! Une méga interview plein de psycho-drames et tout les premiers épisodes en bonne qualité avec en prime des bonus dont certains ne sont étonnamment pas encore sur Youtube ! 

Donc si vous voulez faire un cadeau à un copain pauvre qui n'a pas encore de BlueRay voilà le cadeau idéal ! 

Lien vers les DVD : https://omakebooks.com/fr/41-jdg-joueur-du-grenier

Et n'oubliez pas ! Achète ! ma merde !",Joueur Du Grenier,2016-12-01T19:05:22Z,"['Joueur du grenier', 'DVD', 'Omake Books']",20,43,2198,30935,810798,0,hd,True
Joueur du Grenier - Des jeux japonais en Vrac ! - Famicom,"Nouveau Joueur du grenier et on va piocher dans une bonne vieille liste de jeux de la FAMICOM ! Cet épisode est un peu moins foufou que les précédents mais bon, on espère quand même qu'il vous plaira !

N'hésitez pas à partager si vous l'avez aimé, ca nous aide !",Joueur Du Grenier,2016-11-16T18:55:52Z,"['Joueur du grenier', 'JAPON', 'Retrogaming', 'humour', 'bazar du grenier', 'jeux japonais', 'famicom', 'Transformers', 'hana no Star', 'Super Monkey Daibouken', 'Convoy no Nazo']",20,16:22,9906,154780,8574345,0,hd,False
Papy Grenier - SKYRIM,"Nouveau papy grenier ! Ca fait un moment je sais, et on va aller tuer des Poney sauvages dans les provinces de Bordeciel ! Skyrim !",Joueur Du Grenier,2016-10-13T18:00:01Z,"['Joueur du grenier', 'papy Grenier', 'Skyrim', 'humour', 'retro Gaming']",20,7:29,7029,169435,6487073,0,hd,True
Joueur du Grenier - LA 6EME GÉNÉRATION DE CONSOLE - Xbox / PS2,Nouveau Joueur du grenier et c'est un jour à marquer ! Il est temps de passer à la 6eme génération !,Joueur Du Grenier,2016-09-08T18:00:01Z,"['Joueur du grenier', 'Humour', 'Retro gaming', 'Mais pas trop', '6ème génération', 'XBOX', 'PS2', 'Playstation 2', 'Beverly hills cop', 'Drake of the 99 Dragons', 'le flic de Beverly Hills']",20,19:43,12684,169251,8917672,0,hd,False
"Joueur du Grenier - TOP ""les années 90 c'était PAS mieux""","Hello ! Comme chaque année depuis 7ans (pfiou c'est vieux) nous étions en vacances au mois de juillet donc pas de nouveau JDG ce mois ci ! 

A la place on vous propose une petite vidéo spéciale qu'on avait réalisés il y a pas mal de temps de cela pour le spectacle de Davy Mourier ! 

Ne vous attendez à rien d’exceptionnel, ca n'est qu'une vidéo bonus réalisée sous forme de Top (et les Top c'est mal donc on en fera plus jamais ! :c) 

En tout cas, pour les vrais vidéo on se retrouve en Septembre !",Joueur Du Grenier,2016-08-08T17:59:41Z,"['Joueur du Grenier', 'Vacances', 'Grenier', 'Vidéo spéciale', 'Top bizarre', 'jdg', 'top années 90', 'Années 90', 'Gameboy', 'Nintendo', 'Playstation', 'Gamegear', 'Sega', 'Sonic', 'Mario']",20,10:25,7209,146755,6575865,0,hd,True
Joueur du grenier - Les Beat Them Up,Nouvel épisode de Joueur du Grenier !  Un épisode  spécial consacré aux Beat Them Up avec une selection de jeu pas piquée des hannetons !,Joueur Du Grenier,2016-07-07T16:07:28Z,"['Joueur du Grenier', 'Beat Them Up', 'Beat Them All', ""Charlies's Angel"", 'Ninja Clown', 'Guardian of the hood', ""Bebe's Kids""]",20,15:55,7313,143500,8249197,0,hd,True
Joueur du grenier (Hors-série) - DRAGON BALL,"Nouvel hors sujet sur les films Dragon Ball !  (je sais ça revient par rapport au dernier mais ca nous permet de rattraper le retard qu'on a pris depuis les 2 dernière vidéo) 

j'espère que ca vous plaira ! Bon visionnage et n'hésitez pas à partager !",Joueur Du Grenier,2016-06-05T16:00:02Z,"['Joueur du grenier', 'Dragon Ball', 'Films', 'Dragon ball évolution', 'Dragon ball the magic begins', 'Hors série', 'hors-sujet']",20,21:3,9441,153637,9124046,0,hd,True
Joueur du grenier - Les jeux en FMV,"Nouvel épisode de Joueur du grenier ! Ce coup-ci on va brasser toute une liste de jeux d'un genre qu'on a jamais fait ! les jeux en FMV ! Bon visionnage !

PS : Non ca n'est pas une opé spé chocapic ;o",Joueur Du Grenier,2016-05-15T16:10:51Z,"['Joueur du grenier', 'FMV', 'Test', 'retro-gaming', 'humour', 'Gabriel Knight', 'Night Trap', 'Man enough', 'Corpse Killer', 'Police quest']",20,17:38,6514,141128,9368986,0,hd,False
Joueur du Grenier - X-perts - Megadrive,"Nouvel épisode de Joueur du Grenier ! un épisode comme avant qui sent bon la graisse, les pixels et le sable chaud !",Joueur Du Grenier,2016-04-06T18:00:04Z,['Joueur du Grenier'],20,14:28,9471,122045,5676716,0,hd,False
Joueur du grenier - Les jeux de COMICS #1,"Vidéos réponses aux questions : 
Un aigle ? https://www.youtube.com/watch?v=ffRUntstOdw
Ou un pygargue ? https://www.youtube.com/watch?v=l1zLNzVC_vw

Nouvel épisode de JDG ! Un gros épisode du coup, désolé pour l'attente. On va commencer à retourner sérieusement les jeux basés sur les comics ! on en avait déjà fait, mais il en reste plein d'autres ! 

Début d'une nouvelle Saga à la façon RPG avec l'épisode 1 où on va aller voir Batman Dark tomorrow sur GameCube et X-men sur NES !",Joueur Du Grenier,2016-03-05T19:00:01Z,"['Joueur du grenier', 'Test', 'Humour', 'retro-gaming', 'COMICS', 'Batman Dark Tomorrow', 'GameCube', 'X-Men', 'NES', 'LJN']",20,23:17,7060,115777,7931282,0,hd,False
Joueur du grenier (Hors-Sujet) - Les Dramas/Live-actions,Nouvel épisode Joueur du grenier ! Et ce coup-ci un petit hors sujet ca faisais longtemps ! on va aller voir du coté des Dramas et des live actions !,Joueur Du Grenier,2016-01-30T18:09:38Z,"['Joueur du grenier', 'Hors sujet', 'Dramas', 'Live actions', 'Sailor moon', 'prince of tennis', 'ranma 1/2', 'JDG', 'Anime', 'Adaptation', 'Séries', 'joueurdugrenier']",20,18:56,9395,151873,9375313,0,hd,True
Joueur du Grenier - STAR WARS,"NOUVEL Episode de Joueur du Grenier sur les jeux Star wars ! On a mis quelquies jours de plus à le sortir pour le peaufiner, j'espère qu'il vous plaira et que vous commencerez à apercevoir une forme de chronologie dans certains épisodes JDG !",Joueur Du Grenier,2015-12-09T19:00:00Z,"['Joueur du grenier', 'STAR WARS', 'la guerre des étoiles', 'Master of teras Kasi', ""Yoda's Stories"", 'Empire Strike back', 'PS1', 'NES', 'GBC', 'Humour', 'retro gaming']",20,22:41,9094,166746,11740183,0,hd,False
Joueur du Grenier - Vendredi 13 et Dr jekyll & Mister Hyde - NES,"Nouvel episode Joueur du grenier ! Special halloween avec 3 jour de retard mais on est presque à l'heure ! 
Avec deux jeux NES ce coup-ci : Vendredi 13 et Dr jekyll & Mister hyde !

bon visionnage et n'hésitez pas à partager ! ça nous aide !",Joueur Du Grenier,2015-11-03T18:57:34Z,"['Joueur du grenier', 'Vendredi 13', 'Friday The 13th', 'Dr Jekyll & Mister Hyde', 'NES', 'Nintendo', 'test', 'retro gaming', 'humour']",20,18:20,6350,126700,6125284,0,hd,False
Papy Grenier -  Fallout 3,Nouveau papy grenier et coup-ci on va parler de Fallout et de plus précisément Fallout 3 le dernier de la série (bon je compte pas New Vegas),Joueur Du Grenier,2015-09-30T15:25:14Z,"['Joueur du grenier', 'Papy grenier', 'Fallout', 'Humour', 'Fallout 3 (Video Game)', 'pip-boy', 'Apocalyptic And Post-apocalyptic Fiction (TV Genre)', 'Fallout 4', 'Action Role-playing Game (Video Game Genre)', 'Fallout (Video Game Series)', 'humour', 'Fallout (Video Game)', 'retrogaming', 'fallout 3 test']",20,9:12,4243,133205,7738570,0,hd,True
Joueur du grenier - Les visiteurs / Astérix contre César - PSX,"Salut à tous, une petite vidéo tout à fait ""classique"" pour la rentrée mais j'espère qu'elle vous plaira. 

55eme épisode de JDG  je crois mais faudrai compter j'ai perdu le fil) et ce coup ci on va faire un thème vraiment bizarre, les jeux adaptés de films français.",Joueur Du Grenier,2015-08-31T16:00:02Z,"['Joueur du grenier', 'Test', 'rétro gaming', 'humour', 'Asterix et Obelix contre Cesar', 'Asterix & Obelix Take On Caesar (Film)', 'Les visiteurs', 'la relique de sainte rolande']",20,18:58,6297,128677,8449806,0,hd,False
Joueur du Grenier - Making of RPG 3,"Voici un petit making of en guise de vidéo du mois de juillet, on s'est vraiment éclaté a la faire et on a eu  la chance pour une fois d'avoir des images du tournage...en espérant que ça vous plaises !

Remerciements spéciaux :
Tom Bielinski  (le réal qui nous a filé un coup de main, voici la bande annonce de son court-métrage.)
https://www.youtube.com/watch?v=W3CEnZRKLuk

Yvon Gaillard pour les images du making of.

Dominique Reginensi et Peter Chaleil por les plans en drones
http://www.drone-cs.com/
https://www.facebook.com/dronecapturesystem

ainsi que tous les figurants qui ont participés.",Joueur Du Grenier,2015-07-31T17:06:29Z,"['joueur', 'grenier', 'jdg', 'making of', 'rpg', 'bob lennon', 'SLG', 'Matthieu Sommet', 'Linksthesun', 'Strategy Video Game (Video Game Genre)', 'Joueur Du Grenier (TV Program)', 'bêtisiers', 'behind the scenes', 'les RPG 3', 'gaming', 'jeux vidéo']",20,21:2,2708,61186,2505467,0,hd,False
Joueur du Grenier - RPG 3,"Troisième épisode de la trilogie RPG et conclusion des aventures de l'enfant de Jurons !
Cet épisode a mis beaucoup de temps à être fait d'où le retard d'une semaine par rapport au calendrier des sortie. On espère qu'il vous plaira !

Merci aux guests et à tout les participants de cette vidéo ! et un énorme merci au château de Fougères de nous avoir laissés tourner la bas ! 

Maintenant c'est le mois de juillet et mois de juillet signifie pour nous vacances ! Ça veut pas dire pas de vidéo en juillet mais en juillet on vous mettra donc un Making of de cet épisode et des bêtisiers ! Alors bisous à tous et bonne vacances !",Joueur Du Grenier,2015-07-01T18:00:58Z,"['Joueur du Grenier', 'RPG', 'Stargazers', 'Enfant de Jurons', 'Bob Lennon', 'Linksthesun', 'Mathieu Sommet', 'Zelda', 'Humour', 'retrogaming', 'JEU DE MEEEERDE', 'SLG', ""Zelda's adventure"", 'gaming']",20,26:34,12790,167685,9679940,0,hd,True
Joueur du Grenier Hors série - Dessins animés basés sur des Jouets !,"Salut à tous ! 11ème hors série du grenier sur les dessins animés adaptés de jouets ! avec Beyblade, Transformers et Jem et les hologrammes !

merci à Bruce de E-penser pour son petit cameo ! 

Bon visionnage !",Joueur Du Grenier,2015-05-20T17:51:34Z,"['Beyblade', 'Transformers', 'Jem et les Hologrammes', 'Joueur du grenier', 'Hors série', 'Dessin animés', 'Humour', 'produit dérivé', 'Beyblade analyse', 'hyper vitesse', 'tyson beyblade', 'e-penser', 'Anime (TV Genre)']",20,19:1,10489,171516,10897813,0,hd,True
ANNONCE IMPORTANTE ! La 2ème chaîne Joueur du Grenier est là !,"Comme on l'avait annoncé il y a quelques mois dans notre FAQ. La 2eme chaine Joueur du grenier est là. Elle s'appelle bazar du Grenier et son lancement c'est la semaine prochaine, Mardi 28 avril 2015 ! à 20 heure !

On aura tout un tas de concept sur cette chaine, du simple let's play à des émissions plus travaillée, on lira attentivement vos retours pour savoir ce qui vous plait, ce qu'on modifiera ou ce qu'on gardera.

Si vous voulez nous soutenir en vous abonnant à cette chaine pour suivre nos futurs projets c'est par ici : 

Pour vous abonner à notre futur chaîne : https://www.youtube.com/channel/UCCMxHHciWRBBouzk-PGzmtQ?sub_confirmation=1&feature=iv&src_vid=nM4obbmM8d0&annotation_id=annotation_223870457

LANCEMENT MARDI à 20h00 avec une de nos émissions sur les Jeux de rôles. Suivi d'autres vidéo dans la semaine sur les jeux vidéos evidemment",Joueur Du Grenier,2015-04-26T17:29:01Z,"['Joueur du grenier', 'Annonce', 'Bazar du Grenier', 'Retro gaming', 'Humour', 'ouverture chaîne secondaire', ""let's play"", 'gaming', 'Aventures', 'JdR', 'Jeux de rôle']",20,2:36,3513,44786,1704992,0,hd,True
Papy Grenier - RollerCoaster Tycoon,"Salut à tous ! Ce mois-ci un petit papy grenier, je m'en excuse, mais ayant du m'absenter une semaine et demi, on a du sortir un épisode qui à la base n'était pas prévu pour de suite qu'on avait en résserve.

J'espère qu'il vous plaira quand même, c'est sur Rollercoaster Tycoon !",Joueur Du Grenier,2015-04-22T18:00:18Z,"['Papy Grenier', 'Rollercoaster Tycoon', 'RCT', 'Theme Park', 'Joueur du Grenier', 'Jeu de gestion', 'Humour', 'gaming', 'Test RollerCoaster Tycoon', 'JdG', 'Simulation Video Game (Video Game Genre)']",20,6:52,5188,133602,7042109,0,hd,True
Joueur du Grenier - TERMINATOR - NES/Megadrive,53ème vidéo-test du grenier avec un passage sur Terminator sur NES et Megadrive ! On espère que la vidéo vous plaira !,Joueur Du Grenier,2015-03-25T17:16:16Z,"['Joueur du Grenier', 'Joueur', 'Grenier', 'Test', 'retro gaming', 'Humour', 'Terminator', 'Nes', 'Nintendo', 'Megadrive', 'Gaming', 'JDG', 'Sarah Connor', 'Terminator Test', 'john connor']",20,21:41,8213,142185,9703622,0,hd,True
Papy Grenier - MASS EFFECT,"Fin Synthèse : https://www.youtube.com/watch?v=8PNuUlb9U40
Fin Destru : https://www.youtube.com/watch?v=uD14em1JEd8
Fin Contrôle : https://www.youtube.com/watch?v=8o0VCbxQUZY

Salut à tous ! Un petit retour de Papy Grenier sur une licence qu'on a beaucoup aimé : MASS EFFECT !

""Oh mon dieu ! un jeu récent ! wtf ! c'est pas Papy Grenier""
Papy Grenier c'est dans le futur, tout les jeux sont rétro pour lui ! 

Bref j'espère que cette vidéo vous plaira, on a eu tellement de problème à la sortir, entre la vidéo travaillée à moitié avec 40° de fièvre à cause de la grippe et les cartes graphique qui ont cramée, c'était difficile.",Joueur Du Grenier,2015-02-26T19:12:00Z,"['Joueur du Grenier', 'papy Grenier', 'mass effect', 'cul de miranda', 'Grenier', 'Humour', 'gaming', 'retrogaming', 'Shepard', 'Ashley', 'Kaidan', 'vidéo interactive']",20,9:3,5454,105754,7258336,0,hd,True
Joueur du Grenier - Cool World - Nes/SuperNes,Hello et bonne année 2015 à tous et on commence par un 52ème test du grenier avec Cool World sur NES et SuperNes ! Bon visionnage à tous !,Joueur Du Grenier,2015-01-17T20:39:48Z,"['Joueur du grenier', 'Cool World (Video Game)', 'jeux vidéo', 'retro gaming', 'humour', 'Nes', 'Super nes', 'Nintendo', 'test', 'Cool World (Film)', 'Cool World', 'Super Nintendo Entertainment System (Video Game Platform)']",20,18:22,7237,150285,9555293,0,hd,False
La FAQ chiante du grenier !,"Hello, tout le monde, voilà une petite FAQ particulièrement chiante où on répond sérieusement à plusieurs questions. on avait déjà fait des FAQ mais c'etait des gros délire, donc là pour le coup on en fait une sérieuse, parce que y'a des vrais questions.

Ah et y'a un rapide bétisier à la fin !

Le strawpoll sur le retour des papy grenier :
http://strawpoll.me/3233289

Le lien vers la boutique avec les T-shirt :
http://joueurdugrenier.spreadshirt.fr/",Joueur Du Grenier,2014-12-21T16:26:44Z,"['joueur grenier', 'FAQ', 'Papy Grenier', ""On s'emmerde"", 'joueurdugrenier', 'JDG', 'Strawpoll', 'Boutique Spreadshirt', 'bêtisier']",20,18:11,7571,85664,2948065,0,hd,False
Joueur du Grenier - Nightmare Circus - Megadrive,"51ème test du grenier avec Nightmare Circus sur Megadrive ! C'est la vidéo d'Halloween speciale noêl ! Un démoniaque noêl à tous !
Passez de bonnes fêtes et on se revoit avant noël poue une petite FAQ vite fait histoire de parler de plein de choses, de l'année prochaine, des papy grenier, des conventions etc!
Bisous à tous ! ",Joueur Du Grenier,2014-12-10T19:58:14Z,"['Joueur du Grenier', 'Rétro gaming', 'Grenier', 'JDG', 'humour', 'Nightmare Circus', 'Megadrive', 'Video en retard', 'le racisme sympa', 'gaming', 'benzaie', 'père noël', 'Halloween']",20,17:53,7207,121301,7409539,0,hd,False
Joueur du grenier - Hors série - Tortues Ninja,"Salut tout le monde, 10 ème hors série du grenier avec ce coup-ci un retour vers les pires moments de la licence Tortue Ninja !

Paix à leur âme. Cowabunga les mecs.

j'espère que la vidéo vous plaira, le mois prochain back to the basic, retour aux tests !",Joueur Du Grenier,2014-11-04T19:01:39Z,"['Joueur du Grenier', 'Hors série', 'Hors sujet', 'Tortue Ninja', 'TMNT', 'Ninja turtle']",20,25:19,11132,163431,11415329,0,hd,True
Joueur du Grenier - Takeshi's Challenge - Partie 2 - FAMICOM,"Salut tout le monde ! 50ème épisode du grenier avec la suite du test du jeu vidéo Takeshi's Challenge sur FAMICOM ! 

5ans et 50ème vidéo-test sur des jeux pourris ! Merci à tous de nous suivre chaque mois aussi nombreux ! Merci aux anciens fidèles, aux nouveaux venus et Mille mercis à tout les gens ayant participé dans cette vidéo ! Malheureusement vous avez été si nombreux à participer que la boîte mail a complètement crash et du coup on a pas pu réunir vos noms :/ Donc juste merci à tout ceux qui se reconnaitront !

J'espère que la vidéo vous plaira ! bisous à tous !",Joueur Du Grenier,2014-10-02T16:30:04Z,"['Joueur du grenier', 'JDG', 'Humour', 'Retrogaming', ""Takeshi's Challenge"", 'Takeshi', 'test']",20,18:20,6495,117083,6952499,0,hd,True
